StemUrn,LexicalEntity,Stem,Gender,InflClass,Accent,Tags
lsjpool.n87561_0,lexent.n87561,proikidi,neut,os_ou,stempenacc,
lsjpool.n87567_0,lexent.n87567,proikodot,masc,hs_ou,stemultacc,
lsjpool.n87570_0,lexent.n87570,proikofor,fem,os_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,proic,fem,is_ews,stempenacc,
lsjpool.XXX_0,lexent.XXX,proippasi,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,proist,masc,wr_oros,stempenacc,
lsjpool.n87591_0,lexent.n87591,proit,fem,is_idos,inflacc,
lsjpool.n87600_0,lexent.n87600,prokaqarsi,neut,os_ou,stempenacc,
lsjpool.n87601_0,lexent.n87601,proka^qars,fem,is_ews,stempenacc,
lsjpool.n87602_0,lexent.n87602,prokaqedri,fem,h_hs,stempenacc,
lsjpool.n87607_0,lexent.n87607,prokaqhget,masc,hs_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,prokaqhget,fem,is_idos,stemultacc,
lsjpool.n87608_0,lexent.n87608,prokaqhghth,masc,r_ros,stemultacc,
lsjpool.n87609_0,lexent.n87609,prokaqhght,masc,hs_ou,inflacc,
lsjpool.n87616_0,lexent.n87616,prokaqis,fem,is_ews,stempenacc,
lsjpool.n87625_0,lexent.n87625,proka^les,neut,ma_matos,stempenacc,
lsjpool.n87633_0,lexent.n87633,prokardi,neut,os_ou,stempenacc,
lsjpool.n87636_0,lexent.n87636,prokarpi,neut,os_ou,stempenacc,
lsjpool.n87642_0,lexent.n87642,prokatabol,fem,h_hs,inflacc,
lsjpool.n87645_0,lexent.n87645,prokataggels,fem,is_ews,stempenacc,
lsjpool.n87664_0,lexent.n87664,prokataklis,fem,is_ews,stempenacc,
lsjpool.n87676_0,lexent.n87676,prokatalhc,fem,is_ews,stempenacc,
lsjpool.n87679_0,lexent.n87679,prokatalhy,fem,is_ews,stempenacc,
lsjpool.n87688_0,lexent.n87688,prokatanom,fem,h_hs,inflacc,
lsjpool.n87701_0,lexent.n87701,prokatarg,neut,ma_matos,stempenacc,
lsjpool.n87704_0,lexent.n87704,prokatarc,fem,is_ews,stempenacc,
lsjpool.n87708_0,lexent.n87708,prokatarx,fem,h_hs,inflacc,
lsjpool.n87709_0,lexent.n87709,prokatarx,masc,hs_ou,stemultacc,
lsjpool.n87714_0,lexent.n87714,prokataskeuas,neut,ma_matos,stempenacc,
lsjpool.n87719_0,lexent.n87719,prokatastas,fem,is_ews,stempenacc,
lsjpool.n87724_0,lexent.n87724,prokatastrof,fem,h_hs,inflacc,
lsjpool.n87733_0,lexent.n87733,prokataulhs,fem,is_ews,stempenacc,
lsjpool.n87737_0,lexent.n87737,prokatafor,fem,h_hs,inflacc,
lsjpool.n87758_0,lexent.n87758,prokathxhs,fem,is_ews,stempenacc,
lsjpool.n87767_0,lexent.n87767,prokatorugm,masc,os_ou,inflacc,
lsjpool.n87769_0,lexent.n87769,prokaus,fem,is_ews,stempenacc,
lsjpool.n87773_0,lexent.n87773,prokeleusmatik,masc,os_ou,inflacc,
lsjpool.n87778_0,lexent.n87778,prokenth,neut,ma_matos,stempenacc,
lsjpool.n87784_0,lexent.n87784,prokhrug,neut,ma_matos,stempenacc,
lsjpool.n87786_0,lexent.n87786,prokhruc,fem,is_ews,stempenacc,
lsjpool.n87789_0,lexent.n87789,prokiqwni,neut,os_ou,stempenacc,
lsjpool.n87792_0,lexent.n87792,prokinhsi,fem,h_hs,stempenacc,
lsjpool.n87801_0,lexent.n87801,proklhr,masc,os_ou,stempenacc,
lsjpool.n87804_0,lexent.n87804,proklhsi,fem,h_hs,stempenacc,
lsjpool.n87807_0,lexent.n87807,proklht,masc,hs_ou,inflacc,
lsjpool.n87811_0,lexent.n87811,prokli^t,masc,hs_ou,stemultacc,
lsjpool.n87817_0,lexent.n87817,prokn,fem,is_idos,inflacc,
lsjpool.n87826_0,lexent.n87826,prokoitw,masc,n_nos,stemultacc,
lsjpool.n87831_0,lexent.n87831,prokomi,fem,h_hs,stempenacc,
lsjpool.n87836_0,lexent.n87836,prokom,neut,ma_matos,stempenacc,
lsjpool.n87837_0,lexent.n87837,prokondul,masc,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,prokomkondul,neut,os_ou,stempenacc,
lsjpool.n87846_0,lexent.n87846,prokosmh,neut,ma_matos,stempenacc,
lsjpool.n87848_0,lexent.n87848,prokosmi,neut,os_ou,stempenacc,
lsjpool.n87850_0,lexent.n87850,prokott,fem,h_hs,stempenacc,
lsjpool.n87852_0,lexent.n87852,prokoy,fem,is_ews,stempenacc,
lsjpool.n87863_0,lexent.n87863,prokrit,masc,hs_ou,inflacc,
lsjpool.n87868_0,lexent.n87868,prokrou,neut,ma_matos,stempenacc,
lsjpool.n87869_0,lexent.n87869,prokrous,fem,is_ews,stempenacc,
lsjpool.n87874_0,lexent.n87874,prokths,fem,is_ews,stempenacc,
lsjpool.n87876_0,lexent.n87876,prokthtri,fem,a_hs,stempenacc,
lsjpool.n87877_0,lexent.n87877,proktht,masc,wr_oros,stempenacc,
lsjpool.n87882_0,lexent.n87882,prokukl,fem,is_idos,inflacc,
lsjpool.n87885_0,lexent.n87885,proku^lis,fem,is_ews,stempenacc,
lsjpool.n87886_0,lexent.n87886,prokulism,masc,os_ou,inflacc,
lsjpool.n87887_0,lexent.n87887,prokumi,fem,h_hs,stempenacc,
lsjpool.n87889_0,lexent.n87889,prokunhgi,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,prokunhgi,neut,os_ou,stempenacc,
lsjpool.n87894_0,lexent.n87894,prokuy,fem,is_ews,stempenacc,
lsjpool.n87897_0,lexent.n87897,prokwlu,neut,ma_matos,stempenacc,
lsjpool.n87899_0,lexent.n87899,prokwmogrammat,masc,eus_ews,inflacc,
lsjpool.n87900_0,lexent.n87900,prokwni,neut,os_ou,stempenacc,
lsjpool.n87903_0,lexent.n87903,prolab,fem,h_hs,inflacc,
lsjpool.n87907_0,lexent.n87907,prolakki,neut,os_ou,stempenacc,
lsjpool.n87909_0,lexent.n87909,prolali,fem,h_hs,inflacc,
lsjpool.n87913_0,lexent.n87913,prolax,neut,hs_eos,stempenacc,
lsjpool.n87920_0,lexent.n87920,prolez,fem,is_ews,stempenacc,
lsjpool.n87928_0,lexent.n87928,prolhni,neut,os_ou,stempenacc,
lsjpool.n87931_0,lexent.n87931,prolhy,fem,is_ews,stempenacc,
lsjpool.n87934_0,lexent.n87934,prolimna,fem,s_dos,stemultacc,
lsjpool.n87938_0,lexent.n87938,prolobi,neut,os_ou,stempenacc,
lsjpool.n87939_0,lexent.n87939,prolob,masc,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,prologi,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,prologi,neut,os_ou,stempenacc,
lsjpool.n87945_0,lexent.n87945,prologism,masc,os_ou,inflacc,
lsjpool.n87947_0,lexent.n87947,proloip,neut,os_ou,stempenacc,
lsjpool.n87950_0,lexent.n87950,proloxism,masc,os_ou,inflacc,
lsjpool.n87953_0,lexent.n87953,proluhs,fem,is_ews,stempenacc,
lsjpool.n87955_0,lexent.n87955,prolut,masc,hs_ou,stemultacc,
lsjpool.n87962_0,lexent.n87962,promalakthri,neut,os_ou,stempenacc,
lsjpool.n87964_0,lexent.n87964,proma^lac,fem,is_ews,stempenacc,
lsjpool.n87968_0,lexent.n87968,promamm,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,promanthi,fem,h_hs,stempenacc,
lsjpool.n87972_0,lexent.n87972,promanteu,neut,ma_matos,stempenacc,
lsjpool.n87974_0,lexent.n87974,promanti,neut,os_ou,stempenacc,
lsjpool.n87976_0,lexent.n87976,promantiw,masc,n_nos,stempenacc,
lsjpool.n87977_0,lexent.n87977,promacim,neut,os_ou,stempenacc,
lsjpool.n87984_0,lexent.n87984,promaxei,neut,os_ou,stemultacc,
lsjpool.n87989_0,lexent.n87989,promaxioni,neut,os_ou,stempenacc,
lsjpool.n87991_0,lexent.n87991,promaxorm,fem,h_hs,stempenacc,
lsjpool.n88001_0,lexent.n88001,promesozeuc,fem,is_ews,stempenacc,
lsjpool.n88002_0,lexent.n88002,promesouranh,neut,ma_matos,stempenacc,
lsjpool.n88004_0,lexent.n88004,prometallag,fem,h_hs,inflacc,
lsjpool.n88006_0,lexent.n88006,prometr,masc,hs_ou,stemultacc,
lsjpool.n88011_0,lexent.n88011,prometwp,fem,is_idos,inflacc,
lsjpool.n88017_0,lexent.n88017,promhq,masc,eus_ews,inflacc,
lsjpool.n88027_0,lexent.n88027,promhnus,fem,is_ews,stempenacc,
lsjpool.n88028_0,lexent.n88028,promhnut,masc,hs_ou,inflacc,
lsjpool.n88029_0,lexent.n88029,promhnutri,fem,a_hs,stempenacc,
lsjpool.n88038_0,lexent.n88038,promisqws,fem,is_ews,stempenacc,
lsjpool.n88039_0,lexent.n88039,promisqwt,masc,hs_ou,inflacc,
lsjpool.n88040_0,lexent.n88040,promna_m,masc,wn_onos,stempenacc,
lsjpool.n88052_0,lexent.n88052,promosxeus,fem,is_ews,stempenacc,
lsjpool.n88054_0,lexent.n88054,promoul,neut,os_ou,stempenacc,
lsjpool.n88056_0,lexent.n88056,promoxq,masc,os_ou,stempenacc,
lsjpool.n88058_0,lexent.n88058,promuhs,fem,is_ews,stempenacc,
lsjpool.n88060_0,lexent.n88060,promnqiktri,fem,a_hs,stempenacc,
lsjpool.n88061_0,lexent.n88061,promu_qi,neut,os_ou,stempenacc,
lsjpool.n88063_0,lexent.n88063,promulai,fem,h_hs,stempenacc,
lsjpool.n88068_0,lexent.n88068,promust,masc,hs_ou,stemultacc,
lsjpool.n88070_0,lexent.n88070,promwl,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,prona,neut,os_ou,stempenacc,
lsjpool.n88073_0,lexent.n88073,pronauklhr,masc,os_ou,stempenacc,
lsjpool.n88081_0,lexent.n88081,pronhsi,neut,os_ou,stempenacc,
lsjpool.n88087_0,lexent.n88087,pronoet,masc,hs_ou,inflacc,
lsjpool.n88089_0,lexent.n88089,pronohsi,fem,h_hs,stempenacc,
lsjpool.n88092_0,lexent.n88092,pronoht,masc,hs_ou,inflacc,
lsjpool.n88096_0,lexent.n88096,pronomei,fem,h_hs,stempenacc,
lsjpool.n88097_0,lexent.n88097,pronomeut,masc,hs_ou,inflacc,
lsjpool.n88107_0,lexent.n88107,pronoumhni,fem,h_hs,stempenacc,
lsjpool.n88116_0,lexent.n88116,procenhs,fem,is_ews,stempenacc,
lsjpool.n88117_0,lexent.n88117,procenht,masc,hs_ou,inflacc,
lsjpool.XXX_0,lexent.XXX,procenni,fem,h_hs,stempenacc,
lsjpool.n88127_0,lexent.n88127,procurhs,fem,is_ews,stempenacc,
lsjpool.n88131_0,lexent.n88131,proodeus,fem,is_ews,stempenacc,
lsjpool.n88133_0,lexent.n88133,proodhg,masc,os_ou,inflacc,
lsjpool.n88137_0,lexent.n88137,proodoipor,masc,os_ou,stempenacc,
lsjpool.n88149_0,lexent.n88149,prooiki,fem,h_hs,stempenacc,
lsjpool.n88152_0,lexent.n88152,prooikovomi,fem,h_hs,stempenacc,
lsjpool.n88154_0,lexent.n88154,prooik,masc,os_ou,stempenacc,
lsjpool.n88168_0,lexent.n88168,proomologhs,fem,is_ews,stempenacc,
lsjpool.n88170_0,lexent.n88170,proomologi,fem,h_hs,stempenacc,
lsjpool.n88176_0,lexent.n88176,proopt,masc,hs_ou,stemultacc,
lsjpool.n88179_0,lexent.n88179,prooras,fem,is_ews,stempenacc,
lsjpool.n88180_0,lexent.n88180,proorat,masc,hs_ou,inflacc,
lsjpool.n88186_0,lexent.n88186,prooris,neut,ma_matos,stempenacc,
lsjpool.n88187_0,lexent.n88187,proorism,masc,os_ou,inflacc,
lsjpool.n88191_0,lexent.n88191,proorniqi,masc,hs_ou,stemultacc,
lsjpool.n88197_0,lexent.n88197,proour,neut,os_ou,stempenacc,
lsjpool.n88200_0,lexent.n88200,proofqalm,fem,is_idos,inflacc,
lsjpool.n88203_0,lexent.n88203,proox,fem,h_hs,inflacc,
lsjpool.n88208_0,lexent.n88208,propaqei,fem,a_hs,stempenacc,
lsjpool.n88212_0,lexent.n88212,propaideu,neut,ma_matos,stempenacc,
lsjpool.n88213_0,lexent.n88213,propaideus,fem,is_ews,stempenacc,
lsjpool.n88221_0,lexent.n88221,propa^lei,fem,a_hs,stempenacc,
lsjpool.n88233_0,lexent.n88233,proparaiths,fem,is_ews,stempenacc,
lsjpool.n88243_0,lexent.n88243,proparaskeu,fem,h_hs,inflacc,
lsjpool.n88246_0,lexent.n88246,proparathrhs,fem,is_ews,stempenacc,
lsjpool.n88257_0,lexent.n88257,proparocutonhs,fem,is_ews,stempenacc,
lsjpool.n88260_0,lexent.n88260,propas,neut,ma_matos,stempenacc,
lsjpool.n88261_0,lexent.n88261,propasta,fem,s_dos,stemultacc,
lsjpool.n88276_0,lexent.n88276,propenqer,masc,os_ou,stempenacc,
lsjpool.n88295_0,lexent.n88295,propetas,neut,ma_matos,stempenacc,
lsjpool.n88302_0,lexent.n88302,prop,fem,h_hs,inflacc,
lsjpool.n88305_0,lexent.n88305,prophdhs,fem,is_ews,stempenacc,
lsjpool.n88308_0,lexent.n88308,prophlakism,masc,os_ou,inflacc,
lsjpool.n88309_0,lexent.n88309,prophlakist,masc,hs_ou,inflacc,
lsjpool.n88311_0,lexent.n88311,prophc,fem,is_ews,stempenacc,
lsjpool.n88314_0,lexent.n88314,propiesm,masc,os_ou,inflacc,
lsjpool.n88317_0,lexent.n88317,propinari,neut,os_ou,stempenacc,
lsjpool.n88327_0,lexent.n88327,proplas,neut,ma_matos,stempenacc,
lsjpool.n88337_0,lexent.n88337,propnigei,neut,os_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,propodhget,fem,is_idos,stemultacc,
lsjpool.n88341_0,lexent.n88341,propodism,masc,os_ou,inflacc,
lsjpool.n88345_0,lexent.n88345,propolemhthri,neut,os_ou,stempenacc,
lsjpool.n88349_0,lexent.n88349,propol,masc,eus_ews,inflacc,
lsjpool.n88354_0,lexent.n88354,propol,fem,is_ews,stempenacc,
lsjpool.n88357_0,lexent.n88357,propo,neut,ma_matos,stempenacc,
lsjpool.n88358_0,lexent.n88358,propompei,fem,h_hs,stempenacc,
lsjpool.n88366_0,lexent.n88366,proporei,fem,h_hs,stempenacc,
lsjpool.n88367_0,lexent.n88367,proporeut,masc,hs_ou,inflacc,
lsjpool.n88374_0,lexent.n88374,propotis,neut,ma_matos,stempenacc,
lsjpool.n88375_0,lexent.n88375,propotism,masc,os_ou,inflacc,
lsjpool.n88380_0,lexent.n88380,propraci,fem,h_hs,stempenacc,
lsjpool.n88381_0,lexent.n88381,propras,fem,is_ews,stempenacc,
lsjpool.n88383_0,lexent.n88383,propra_t,masc,hs_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,proprat,masc,wr_oros,stempenacc,
lsjpool.n88385_0,lexent.n88385,prorew,masc,n_nos,stemultacc,
lsjpool.n88387_0,lexent.n88387,proprhw,masc,n_nos,stempenacc,
lsjpool.n88400_0,lexent.n88400,proptorqi,neut,os_ou,stempenacc,
lsjpool.n88402_0,lexent.n88402,proptw,neut,ma_matos,stempenacc,
lsjpool.n88403_0,lexent.n88403,proptws,fem,is_ews,stempenacc,
lsjpool.n88406_0,lexent.n88406,propul,fem,is_idos,inflacc,
lsjpool.n88407_0,lexent.n88407,propuli_t,masc,hs_ou,stemultacc,
lsjpool.n88409_0,lexent.n88409,propulw,masc,n_nos,stemultacc,
lsjpool.n88411_0,lexent.n88411,propurgi,neut,os_ou,stempenacc,
lsjpool.n88418_0,lexent.n88418,propwgwni,neut,os_ou,stempenacc,
lsjpool.n88420_0,lexent.n88420,propwl,masc,hs_ou,stemultacc,
lsjpool.n88421_0,lexent.n88421,propwlht,masc,hs_ou,inflacc,
lsjpool.n88423_0,lexent.n88423,propwlhtri,fem,a_hs,stempenacc,
lsjpool.n88425_0,lexent.n88425,proprax,masc,os_ou,stempenacc,
lsjpool.n88427_0,lexent.n88427,propin,neut,os_ou,stempenacc,
lsjpool.n88430_0,lexent.n88430,prorreus,fem,is_ews,stempenacc,
lsjpool.n88431_0,lexent.n88431,prorrhg,neut,ma_matos,stempenacc,
lsjpool.n88434_0,lexent.n88434,prorrh,neut,ma_matos,stempenacc,
lsjpool.n88450_0,lexent.n88450,prosaggel,neut,ma_matos,stempenacc,
lsjpool.n88451_0,lexent.n88451,prosaggelt,masc,hs_ou,inflacc,
lsjpool.n88460_0,lexent.n88460,prosagoreu,neut,ma_matos,stempenacc,
lsjpool.n88461_0,lexent.n88461,prosagoreus,fem,is_ews,stempenacc,
lsjpool.n88472_0,lexent.n88472,prosagwg,fem,is_idos,inflacc,
lsjpool.n88472_0,lexent.n88472,prosagwg,fem,is_idos,inflacc,
lsjpool.XXX_0,lexent.XXX,prosait,fem,is_idos,stemultacc,
lsjpool.n88491_0,lexent.n88491,prosaiths,fem,is_ews,stempenacc,
lsjpool.n88492_0,lexent.n88492,prosaitht,masc,hs_ou,inflacc,
lsjpool.n88502_0,lexent.n88502,prosaktr,fem,is_idos,inflacc,
lsjpool.n88505_0,lexent.n88505,prosa^leiy,fem,is_ews,stempenacc,
lsjpool.n88512_0,lexent.n88512,prosallotriws,fem,is_ews,stempenacc,
lsjpool.n88514_0,lexent.n88514,prosals,fem,is_ews,stempenacc,
lsjpool.XXX_0,lexent.XXX,prosa,fem,is_ews,stempenacc,
lsjpool.n88554_0,lexent.n88554,prosanaklis,fem,is_ews,stempenacc,
lsjpool.n88644_0,lexent.n88644,prosantlh,neut,ma_matos,stempenacc,
lsjpool.n88645_0,lexent.n88645,prosantlhs,fem,is_ews,stempenacc,
lsjpool.n88666_0,lexent.n88666,prosapograf,fem,h_hs,inflacc,
lsjpool.n88671_0,lexent.n88671,prosapodos,fem,is_ews,stempenacc,
lsjpool.n88719_0,lexent.n88719,prosarac,fem,is_ews,stempenacc,
lsjpool.n88733_0,lexent.n88733,prosar,neut,ma_matos,stempenacc,
lsjpool.n88734_0,lexent.n88734,prosarmog,fem,h_hs,inflacc,
lsjpool.n88736_0,lexent.n88736,prosars,fem,is_ews,stempenacc,
lsjpool.n88739_0,lexent.n88739,prosarth,neut,ma_matos,stempenacc,
lsjpool.n88741_0,lexent.n88741,prosarths,fem,is_ews,stempenacc,
lsjpool.n88745_0,lexent.n88745,prosarwg,masc,os_ou,inflacc,
lsjpool.n88756_0,lexent.n88756,prosaugas,fem,is_ews,stempenacc,
lsjpool.n88760_0,lexent.n88760,prosaulhs,fem,is_ews,stempenacc,
lsjpool.n88762_0,lexent.n88762,prosauchs,fem,is_ews,stempenacc,
lsjpool.n88763_0,lexent.n88763,prosaucht,masc,hs_ou,inflacc,
lsjpool.n88769_0,lexent.n88769,prosaf,fem,h_hs,inflacc,
lsjpool.n88782_0,lexent.n88782,prosbarhs,fem,is_ews,stempenacc,
lsjpool.n88788_0,lexent.n88788,prosbiasm,masc,os_ou,inflacc,
lsjpool.n88797_0,lexent.n88797,prosbley,fem,is_ews,stempenacc,
lsjpool.n88798_0,lexent.n88798,prosblhs,fem,is_ews,stempenacc,
lsjpool.n88803_0,lexent.n88803,prosbohqei,fem,a_hs,stempenacc,
lsjpool.n88817_0,lexent.n88817,prosgenh,neut,ma_matos,stempenacc,
lsjpool.n88819_0,lexent.n88819,prosgennhs,fem,is_ews,stempenacc,
lsjpool.n88820_0,lexent.n88820,prosgeus,fem,is_ews,stempenacc,
lsjpool.n88827_0,lexent.n88827,prosgram,neut,ma_matos,stempenacc,
lsjpool.n88828_0,lexent.n88828,prosgraf,fem,h_hs,inflacc,
lsjpool.n88840_0,lexent.n88840,prosdehs,fem,is_ews,stempenacc,
lsjpool.n88848_0,lexent.n88848,prosdec,fem,is_ews,stempenacc,
lsjpool.n88850_0,lexent.n88850,prosdes,fem,is_ews,stempenacc,
lsjpool.n88887_0,lexent.n88887,prosdiasafhs,fem,is_ews,stempenacc,
lsjpool.n88914_0,lexent.n88914,prosdiorism,masc,os_ou,inflacc,
lsjpool.n88926_0,lexent.n88926,prosdosim,neut,os_ou,stempenacc,
lsjpool.n88927_0,lexent.n88927,prosdos,fem,is_ews,stempenacc,
lsjpool.n88929_0,lexent.n88929,prosdox,fem,h_hs,inflacc,
lsjpool.n88930_0,lexent.n88930,prosdrom,fem,h_hs,inflacc,
lsjpool.XXX_0,lexent.XXX,prosedredri,fem,h_hs,stempenacc,
lsjpool.n88959_0,lexent.n88959,proseqism,masc,os_ou,inflacc,
lsjpool.n88969_0,lexent.n88969,proseilh,neut,ma_matos,stempenacc,
lsjpool.n88981_0,lexent.n88981,proseisodiasm,masc,os_ou,inflacc,
lsjpool.n88984_0,lexent.n88984,proseisfor,fem,h_hs,inflacc,
lsjpool.n89030_0,lexent.n89030,proselas,fem,is_ews,stempenacc,
lsjpool.n89033_0,lexent.n89033,proseleus,fem,is_ews,stempenacc,
lsjpool.n89065_0,lexent.n89065,prosemferei,fem,a_hs,stempenacc,
lsjpool.n89080_0,lexent.n89080,prosenegc,fem,is_ews,stempenacc,
lsjpool.n89091_0,lexent.n89091,prosensth,neut,ma_matos,stempenacc,
lsjpool.n89092_0,lexent.n89092,prosentac,fem,is_ews,stempenacc,
lsjpool.n89109_0,lexent.n89109,prosecay,fem,is_ews,stempenacc,
lsjpool.n89121_0,lexent.n89121,proseceures,fem,is_ews,stempenacc,
lsjpool.n89157_0,lexent.n89157,proseperwtht,masc,hs_ou,inflacc,
lsjpool.n89278_0,lexent.n89278,prosepitrop,masc,os_ou,stempenacc,
lsjpool.n89302_0,lexent.n89302,prosereis,fem,is_ews,stempenacc,
lsjpool.n89308_0,lexent.n89308,proserist,masc,hs_ou,inflacc,
lsjpool.n89314_0,lexent.n89314,proses,fem,is_ews,stempenacc,
lsjpool.n89319_0,lexent.n89319,prosetair,masc,os_ou,stempenacc,
lsjpool.n89323_0,lexent.n89323,proseug,neut,ma_matos,stempenacc,
lsjpool.n89327_0,lexent.n89327,proseukthri,neut,os_ou,stempenacc,
lsjpool.n89332_0,lexent.n89332,proseuc,fem,is_ews,stempenacc,
lsjpool.n89343_0,lexent.n89343,prosexei,fem,a_hs,stempenacc,
lsjpool.n89347_0,lexent.n89347,proseyh,neut,ma_matos,stempenacc,
lsjpool.n89348_0,lexent.n89348,proseyi,fem,h_hs,stempenacc,
lsjpool.n89353_0,lexent.n89353,proszeuc,fem,is_ews,stempenacc,
lsjpool.n89360_0,lexent.n89360,proshgorhtik,neut,os_ou,inflacc,
lsjpool.n89371_0,lexent.n89371,proshluteus,fem,is_ews,stempenacc,
lsjpool.n89374_0,lexent.n89374,proshlws,fem,is_ews,stempenacc,
lsjpool.n89383_0,lexent.n89383,proshnei,fem,a_hs,stempenacc,
lsjpool.n89387_0,lexent.n89387,proshni,fem,h_hs,stempenacc,
lsjpool.n89399_0,lexent.n89399,prosqafaires,fem,is_ews,stempenacc,
lsjpool.n89403_0,lexent.n89403,prosqe,neut,ma_matos,stempenacc,
lsjpool.n89404_0,lexent.n89404,prosqemeli,neut,os_ou,stempenacc,
lsjpool.n89410_0,lexent.n89410,prosqet,masc,hs_ou,stemultacc,
lsjpool.n89411_0,lexent.n89411,prosqeths,fem,is_ews,stempenacc,
lsjpool.n89417_0,lexent.n89417,prosq,fem,h_hs,stempenacc,
lsjpool.n89426_0,lexent.n89426,prosqliy,fem,is_ews,stempenacc,
lsjpool.n89431_0,lexent.n89431,prosqurai,masc,os_ou,stemultacc,
lsjpool.n89432_0,lexent.n89432,prosqur,masc,eus_ews,inflacc,
lsjpool.n89438_0,lexent.n89438,prosizhs,fem,is_ews,stempenacc,
lsjpool.n89443_0,lexent.n89443,prosikt,masc,hs_ou,stemultacc,
lsjpool.n89463_0,lexent.n89463,proskaqedri,fem,h_hs,stempenacc,
lsjpool.n89473_0,lexent.n89473,proskaqis,fem,is_ews,stempenacc,
lsjpool.n89492_0,lexent.n89492,proskarteri,fem,h_hs,stempenacc,
lsjpool.n89529_0,lexent.n89529,proskatanohs,fem,is_ews,stempenacc,
lsjpool.n89574_0,lexent.n89574,proskau,neut,ma_matos,stempenacc,
lsjpool.n89575_0,lexent.n89575,proskaus,fem,is_ews,stempenacc,
lsjpool.n89583_0,lexent.n89583,proskepast,masc,hs_ou,inflacc,
lsjpool.n89586_0,lexent.n89586,proskefaladi,neut,os_ou,stempenacc,
lsjpool.n89588_0,lexent.n89588,proskefal,fem,is_idos,inflacc,
lsjpool.n89589_0,lexent.n89589,proskefal,neut,os_ou,stempenacc,
lsjpool.n89591_0,lexent.n89591,proskhni,neut,os_ou,stempenacc,
lsjpool.n89607_0,lexent.n89607,proskli,neut,ma_matos,stempenacc,
lsjpool.n89609_0,lexent.n89609,prosklintr,neut,os_ou,stempenacc,
lsjpool.n89612_0,lexent.n89612,prosklit,neut,os_ou,stempenacc,
lsjpool.n89614_0,lexent.n89614,prosklus,fem,is_ews,stempenacc,
lsjpool.n89615_0,lexent.n89615,prosklus,neut,ma_matos,stempenacc,
lsjpool.n89617_0,lexent.n89617,prosklusti,masc,os_ou,stempenacc,
lsjpool.n89626_0,lexent.n89626,proskollh,neut,ma_matos,stempenacc,
lsjpool.n89627_0,lexent.n89627,proskollhs,fem,is_ews,stempenacc,
lsjpool.n89631_0,lexent.n89631,proskomid,fem,h_hs,inflacc,
lsjpool.n89640_0,lexent.n89640,proskophs,fem,is_ews,stempenacc,
lsjpool.n89642_0,lexent.n89642,proskopi,neut,os_ou,stempenacc,
lsjpool.n89650_0,lexent.n89650,proskosmh,neut,ma_matos,stempenacc,
lsjpool.n89651_0,lexent.n89651,proskosmhs,fem,is_ews,stempenacc,
lsjpool.n89654_0,lexent.n89654,proskoy,fem,is_ews,stempenacc,
lsjpool.n89659_0,lexent.n89659,proskris,fem,is_ews,stempenacc,
lsjpool.n89663_0,lexent.n89663,proskrousm,masc,os_ou,inflacc,
lsjpool.n89668_0,lexent.n89668,proskths,fem,is_ews,stempenacc,
lsjpool.n89677_0,lexent.n89677,proskunh,neut,ma_matos,stempenacc,
lsjpool.n89681_0,lexent.n89681,proskunhth,masc,r_ros,stemultacc,
lsjpool.XXX_0,lexent.XXX,proskunhthri,neut,os_ou,stempenacc,
lsjpool.n89687_0,lexent.n89687,proskurhs,fem,is_ews,stempenacc,
lsjpool.n89689_0,lexent.n89689,proskurws,fem,is_ews,stempenacc,
lsjpool.n89695_0,lexent.n89695,proslakki,neut,os_ou,stempenacc,
lsjpool.n89697_0,lexent.n89697,proslali,fem,h_hs,inflacc,
lsjpool.n89700_0,lexent.n89700,proslamy,fem,is_ews,stempenacc,
lsjpool.n89708_0,lexent.n89708,proslhm,neut,ma_matos,stempenacc,
lsjpool.n89718_0,lexent.n89718,proslogism,masc,os_ou,inflacc,
lsjpool.n89738_0,lexent.n89738,prosmeic,fem,is_ews,stempenacc,
lsjpool.n89788_0,lexent.n89788,prosodarx,masc,wn_ontos,stempenacc,
lsjpool.n89795_0,lexent.n89795,prosodopoi,masc,os_ou,inflacc,
lsjpool.XXX_0,lexent.XXX,posod,fem,os_ou,stempenacc,
lsjpool.n89803_0,lexent.n89803,prosoikeiws,fem,is_ews,stempenacc,
lsjpool.n89805_0,lexent.n89805,prosoikhs,fem,is_ews,stempenacc,
lsjpool.n89808_0,lexent.n89808,prosoikodomi,fem,h_hs,stempenacc,
lsjpool.n89813_0,lexent.n89813,prosois,neut,ma_matos,stempenacc,
lsjpool.n89822_0,lexent.n89822,prosomili,fem,h_hs,stempenacc,
lsjpool.n89834_0,lexent.n89834,prosonomasi,fem,h_hs,stempenacc,
