StemUrn,LexicalEntity,Stem,Gender,InflClass,Accent,Tags
lsjpool.n78200_0,lexent.n78200,paraklint,masc,wr_oros,stemultacc,
lsjpool.n78202_0,lexent.n78202,parakli^t,masc,hs_ou,stemultacc,
lsjpool.n78207_0,lexent.n78207,parakm,fem,h_hs,inflacc,
lsjpool.n78212_0,lexent.n78212,para^ko,fem,h_hs,inflacc,
lsjpool.n78220_0,lexent.n78220,parakoit,masc,hs_ou,stemultacc,
lsjpool.n78234_0,lexent.n78234,parakomi^d,fem,h_hs,inflacc,
lsjpool.n78243_0,lexent.n78243,parakop,fem,h_hs,inflacc,
lsjpool.n7824_0,lexent.n7824,a)naxu^s,fem,is_ews,stempenacc,
lsjpool.n78251_0,lexent.n78251,parakous,neut,ma_matos,stempenacc,
lsjpool.n78267_0,lexent.n78267,parakrous,fem,is_ews,stempenacc,
lsjpool.n78327_0,lexent.n78327,paralhy,fem,is_ews,stempenacc,
lsjpool.n78338_0,lexent.n78338,parallag,neut,ma_matos,stempenacc,
lsjpool.n78342_0,lexent.n78342,parallac,fem,is_ews,stempenacc,
lsjpool.n7834_0,lexent.n7834,a)naxwrhs,fem,is_ews,stempenacc,
lsjpool.n78377_0,lexent.n78377,paralu^s,fem,is_ews,stempenacc,
lsjpool.n78443_0,lexent.n78443,paramu_qi,fem,h_hs,stemultacc,
lsjpool.n78445_0,lexent.n78445,paramu_qi,neut,os_ou,stempenacc,
lsjpool.n78465_0,lexent.n78465,para^nalw,neut,ma_matos,stempenacc,
lsjpool.n78494_0,lexent.n78494,paranoi,fem,a_hs,stempenacc,
lsjpool.n78497_0,lexent.n78497,paranomh,neut,ma_matos,stempenacc,
lsjpool.n78500_0,lexent.n78500,paranomi,fem,h_hs,stemultacc,
lsjpool.n78510_0,lexent.n78510,paranumf,masc,os_ou,stempenacc,
lsjpool.n78519_0,lexent.n78519,paraci^f,fem,is_idos,inflacc,
lsjpool.n7852_0,lexent.n7852,a)nayu^x,fem,h_hs,inflacc,
lsjpool.n78558_0,lexent.n78558,parapetas,neut,ma_matos,stempenacc,
lsjpool.n78573_0,lexent.n78573,parapikrasm,masc,os_ou,inflacc,
lsjpool.n78592_0,lexent.n78592,parapleuridi,neut,os_ou,stempenacc,
lsjpool.n78601_0,lexent.n78601,paraplh_,fem,c_gos,stemultacc,
lsjpool.n78630_0,lexent.n78630,parapomp,fem,h_hs,inflacc,
lsjpool.n78642_0,lexent.n78642,parapresbei,fem,h_hs,stemultacc,
lsjpool.n78647_0,lexent.n78647,parapris,neut,ma_matos,stempenacc,
lsjpool.n7864_0,lexent.n7864,a)ndhr,neut,os_ou,stempenacc,
lsjpool.n78666_0,lexent.n78666,paraptw,neut,ma_matos,stempenacc,
lsjpool.n78667_0,lexent.n78667,paraptws,fem,is_ews,stempenacc,
lsjpool.n78669_0,lexent.n78669,parapuqi,neut,os_ou,stempenacc,
lsjpool.n78704_0,lexent.n78704,pararru_,neut,ma_matos,stempenacc,
lsjpool.n78716_0,lexent.n78716,para_sagg,masc,hs_ou,stemultacc,
lsjpool.n78722_0,lexent.n78722,parasei,neut,os_ou,stempenacc,
lsjpool.n78736_0,lexent.n78736,parashm,neut,os_ou,stempenacc,
lsjpool.n78746_0,lexent.n78746,parasi_t,masc,os_ou,stempenacc,
lsjpool.n7875_0,lexent.n7875,a)ndra^gaqh,neut,ma_matos,stempenacc,
lsjpool.n78760_0,lexent.n78760,paraskeuas,neut,ma_matos,stempenacc,
lsjpool.n78762_0,lexent.n78762,paraskeuast,masc,hs_ou,inflacc,
lsjpool.n78765_0,lexent.n78765,paraskeu,fem,h_hs,inflacc,
lsjpool.n7877_0,lexent.n7877,a)ndra^ga^qi,fem,h_hs,stemultacc,
lsjpool.n78786_0,lexent.n78786,paraspist,masc,hs_ou,inflacc,
lsjpool.n78789_0,lexent.n78789,paraspondh,neut,ma_matos,stempenacc,
lsjpool.n78790_0,lexent.n78790,paraspondhs,fem,is_ews,stempenacc,
lsjpool.n78804_0,lexent.n78804,parasta,fem,s_dos,stemultacc,
lsjpool.n78805_0,lexent.n78805,parasta^s,fem,is_ews,stempenacc,
lsjpool.n78808_0,lexent.n78808,pa^rastat,masc,hs_ou,stemultacc,
lsjpool.n7880_0,lexent.n7880,a)ndragri,neut,os_ou,stempenacc,
lsjpool.n78898_0,lexent.n78898,paratac,fem,is_ews,stempenacc,
lsjpool.n78906_0,lexent.n78906,parateixis,neut,ma_matos,stempenacc,
lsjpool.n7891_0,lexent.n7891,a)ndra^podis,fem,is_ews,stempenacc,
lsjpool.n7891_0,lexent.n7891,a)ndra^podism,masc,os_ou,inflacc,
lsjpool.n78922_0,lexent.n78922,parathrhs,fem,is_ews,stempenacc,
lsjpool.n7893_0,lexent.n7893,a)ndra^podist,masc,hs_ou,inflacc,
lsjpool.n7895_0,lexent.n7895,a)ndra^podokaphl,masc,os_ou,stempenacc,
lsjpool.n78963_0,lexent.n78963,paratrop,fem,h_hs,inflacc,
lsjpool.n7898_0,lexent.n7898,a)ndrapod,neut,os_ou,stempenacc,
lsjpool.n78_0,lexent.n78,a)belteri,fem,h_hs,stemultacc,
lsjpool.n79030_0,lexent.n79030,parafor,fem,h_hs,inflacc,
lsjpool.n79036_0,lexent.n79036,parafrag,neut,ma_matos,stempenacc,
lsjpool.n7903_0,lexent.n7903,a)ndrari,neut,os_ou,stempenacc,
lsjpool.n79045_0,lexent.n79045,parafroni,fem,h_hs,stemultacc,
lsjpool.n79047_0,lexent.n79047,parafrosun,fem,h_hs,stemultacc,
lsjpool.n79055_0,lexent.n79055,parafua,fem,s_dos,stemultacc,
lsjpool.n79089_0,lexent.n79089,paraxeima^si,fem,h_hs,stemultacc,
lsjpool.n79117_0,lexent.n79117,paraxw,neut,ma_matos,stempenacc,
lsjpool.n7911_0,lexent.n7911,a)ndrei,fem,h_hs,stemultacc,
lsjpool.n7911_0,lexent.n7911,a)ndrhi+,fem,h_hs,stempenacc,
lsjpool.n7911_0,lexent.n7911,a)ndri,fem,h_hs,stemultacc,
lsjpool.n7911_0,lexent.n7911,a)nrei,fem,a_hs,stempenacc,
lsjpool.n79121_0,lexent.n79121,paraxwrhs,fem,is_ews,stempenacc,
lsjpool.n7912_0,lexent.n7912,a)ndreikel,neut,os_ou,stempenacc,
lsjpool.n79146_0,lexent.n79146,parayu^x,fem,h_hs,inflacc,
lsjpool.n79157_0,lexent.n79157,parda^l,fem,is_ews,stempenacc,
lsjpool.n79177_0,lexent.n79177,pareggu,fem,h_hs,stemultacc,
lsjpool.n79179_0,lexent.n79179,paregguhs,fem,is_ews,stempenacc,
lsjpool.n7918_0,lexent.n7918,a)ndreifont,masc,hs_ou,stemultacc,
lsjpool.n7918_0,lexent.n7918,a)ndrofont,masc,hs_ou,stemultacc,
lsjpool.n791_0,lexent.n791,a)gorht,masc,hs_ou,inflacc,
lsjpool.n79213_0,lexent.n79213,pa^rei,fem,h_hs,inflacc,
lsjpool.n79263_0,lexent.n79263,parekba^s,fem,is_ews,stempenacc,
lsjpool.n7926_0,lexent.n7926,a)ndrhla^t,masc,hs_ou,stemultacc,
lsjpool.n792_0,lexent.n792,a)gorht,fem,us_uos,inflacc,
lsjpool.n79318_0,lexent.n79318,parekxu^s,fem,is_ews,stempenacc,
lsjpool.n7931_0,lexent.n7931,a)ndriantisk,masc,os_ou,stemultacc,
lsjpool.n79335_0,lexent.n79335,parembol,fem,h_hs,inflacc,
lsjpool.n79359_0,lexent.n79359,paremporeu,neut,ma_matos,stempenacc,
lsjpool.n79386_0,lexent.n79386,parenqhk,fem,h_hs,stemultacc,
lsjpool.n79419_0,lexent.n79419,pareceiresi,fem,h_hs,stemultacc,
lsjpool.n7941_0,lexent.n7941,a)ndriantopoi,masc,os_ou,inflacc,
lsjpool.n79439_0,lexent.n79439,parepain,masc,os_ou,stempenacc,
lsjpool.n79465_0,lexent.n79465,parepistrof,fem,h_hs,inflacc,
lsjpool.n79474_0,lexent.n79474,parergat,masc,hs_ou,stemultacc,
lsjpool.n79487_0,lexent.n79487,pares,fem,is_ews,stempenacc,
lsjpool.n7948_0,lexent.n7948,a)ndri,neut,os_ou,stemultacc,
lsjpool.n79513_0,lexent.n79513,pareures,fem,is_ews,stempenacc,
lsjpool.n79539_0,lexent.n79539,parhgori,fem,h_hs,stemultacc,
lsjpool.n79551_0,lexent.n79551,parh_li^,fem,c_kos,stempenacc,
lsjpool.n79559_0,lexent.n79559,parhc,fem,is_ews,stempenacc,
lsjpool.n79561_0,lexent.n79561,parhori,fem,h_hs,stemultacc,
lsjpool.n79575_0,lexent.n79575,parqeneu,neut,ma_matos,stempenacc,
lsjpool.n79576_0,lexent.n79576,parqeneus,fem,is_ews,stempenacc,
lsjpool.n79578_0,lexent.n79578,parqenew,masc,n_nos,stemultacc,
lsjpool.n79585_0,lexent.n79585,parqenik,fem,h_hs,inflacc,
lsjpool.n79594_0,lexent.n79594,parqenopi_p,masc,hs_ou,stemultacc,
lsjpool.n79595_0,lexent.n79595,parqen,fem,os_ou,stemultacc,
lsjpool.n79601_0,lexent.n79601,parqenw,masc,n_nos,stemultacc,
lsjpool.n7962_0,lexent.n7962,a)ndrobrw,fem,s_tos,stemultacc,
lsjpool.n79644_0,lexent.n79644,parisws,fem,is_ews,stempenacc,
lsjpool.n79674_0,lexent.n79674,parodoipor,masc,os_ou,stemultacc,
lsjpool.n79689_0,lexent.n79689,paroikhs,fem,is_ews,stempenacc,
lsjpool.n79690_0,lexent.n79690,paroiki,fem,h_hs,stemultacc,
lsjpool.n79697_0,lexent.n79697,paroimi,fem,h_hs,stemultacc,
lsjpool.n7969_0,lexent.n7969,a)ndrogu^n,masc,os_ou,stempenacc,
lsjpool.n79721_0,lexent.n79721,parokwx,fem,h_hs,inflacc,
lsjpool.n79748_0,lexent.n79748,parocusm,masc,os_ou,inflacc,
lsjpool.n7975_0,lexent.n7975,a)ndroqe,fem,h_hs,stemultacc,
lsjpool.n79760_0,lexent.n79760,parora_s,fem,is_ews,stempenacc,
lsjpool.n79766_0,lexent.n79766,parorgism,masc,os_ou,inflacc,
lsjpool.n79777_0,lexent.n79777,parorist,masc,hs_ou,inflacc,
lsjpool.n79782_0,lexent.n79782,parormhs,fem,is_ews,stempenacc,
lsjpool.n79786_0,lexent.n79786,parorni,fem,s_qos,stempenacc,
lsjpool.n7978_0,lexent.n7978,a)ndroqnh,fem,s_tos,stemultacc,
lsjpool.n79804_0,lexent.n79804,parousi,fem,h_hs,stemultacc,
lsjpool.n79814_0,lexent.n79814,parox,fem,h_hs,inflacc,
lsjpool.n79822_0,lexent.n79822,paroy,fem,is_idos,inflacc,
lsjpool.n79824_0,lexent.n79824,paroywnh,neut,ma_matos,stempenacc,
lsjpool.n79828_0,lexent.n79828,parrhsi,fem,h_hs,stemultacc,
lsjpool.n79830_0,lexent.n79830,parrhsiast,masc,hs_ou,inflacc,
lsjpool.n7984_0,lexent.n7984,a)ndrokmh,fem,s_tos,stemultacc,
lsjpool.n79859_0,lexent.n79859,paru^f,fem,h_hs,inflacc,
lsjpool.n79870_0,lexent.n79870,parw|di,fem,h_hs,stemultacc,
lsjpool.n79895_0,lexent.n79895,parwrei,fem,a_hs,stempenacc,
lsjpool.n79896_0,lexent.n79896,parwreit,masc,hs_ou,stemultacc,
lsjpool.n79899_0,lexent.n79899,parwrof,fem,is_idos,inflacc,
lsjpool.n7991_0,lexent.n7991,a)ndrokta^si,fem,h_hs,stemultacc,
lsjpool.n79930_0,lexent.n79930,pa^spal,fem,h_hs,stemultacc,
lsjpool.n79934_0,lexent.n79934,passa^gi,fem,h_hs,stemultacc,
lsjpool.n79947_0,lexent.n79947,passa_,masc,c_kos,stempenacc,
lsjpool.n7997_0,lexent.n7997,a)ndroleteir,fem,a_hs,stempenacc,
lsjpool.n79990_0,lexent.n79990,pata^g,masc,os_ou,stempenacc,
lsjpool.n80007_0,lexent.n80007,pa^teri,neut,os_ou,stempenacc,
lsjpool.n8000_0,lexent.n8000,a)ndrolhyi,fem,h_hs,stemultacc,
lsjpool.n8000_0,lexent.n8000,a)ndrolhyi,neut,os_ou,stempenacc,
lsjpool.n80013_0,lexent.n80013,pa^thsm,masc,os_ou,inflacc,
lsjpool.n80021_0,lexent.n80021,patr,fem,h_hs,stempenacc,
lsjpool.n80021_0,lexent.n80021,patra,fem,h_hs,stempenacc,
lsjpool.n80023_0,lexent.n80023,patradelfe,masc,os_ou,inflacc,
lsjpool.n80025_0,lexent.n80025,patradelf,masc,os_ou,stempenacc,
lsjpool.n80035_0,lexent.n80035,patriarx,masc,hs_ou,stemultacc,
lsjpool.n80037_0,lexent.n80037,patridi,neut,os_ou,stempenacc,
lsjpool.n80043_0,lexent.n80043,patr,fem,is_idos,inflacc,
lsjpool.n80045_0,lexent.n80045,patriwt,masc,hs_ou,stemultacc,
lsjpool.n80056_0,lexent.n80056,patroka^signht,masc,os_ou,stempenacc,
lsjpool.n80060_0,lexent.n80060,patroktoni,fem,h_hs,stemultacc,
lsjpool.n80064_0,lexent.n80064,patrolet,masc,wr_oros,stemultacc,
lsjpool.n80067_0,lexent.n80067,patromht,masc,wr_oros,stemultacc,
lsjpool.n80070_0,lexent.n80070,patronomi,fem,h_hs,stemultacc,
lsjpool.n80084_0,lexent.n80084,patrou_x,fem,os_ou,stemultacc,
lsjpool.n80086_0,lexent.n80086,patrofon,masc,eus_ews,inflacc,
lsjpool.n80088_0,lexent.n80088,patrofont,fem,hs_ou,stemultacc,
lsjpool.n800_0,lexent.n800,a)gost,masc,os_ou,inflacc,
lsjpool.n80115_0,lexent.n80115,pau_l,fem,a_hs,stempenacc,
lsjpool.n80133_0,lexent.n80133,pausth,masc,r_ros,stemultacc,
lsjpool.n80139_0,lexent.n80139,pauswl,fem,h_hs,inflacc,
lsjpool.n80143_0,lexent.n80143,paflas,neut,ma_matos,stempenacc,
lsjpool.n80151_0,lexent.n80151,paxn,fem,h_hs,stempenacc,
lsjpool.n80155_0,lexent.n80155,pa^x,neut,hs_eos,stempenacc,
lsjpool.n8016_0,lexent.n8016,a)ndroplhqei,fem,a_hs,stempenacc,
lsjpool.n80189_0,lexent.n80189,pa^xuth,fem,s_tos,stempenacc,
lsjpool.n80223_0,lexent.n80223,ped,fem,h_hs,stempenacc,
lsjpool.n80237_0,lexent.n80237,pedi_l,neut,os_ou,stempenacc,
lsjpool.n80256_0,lexent.n80256,pedokoit,masc,hs_ou,stemultacc,
lsjpool.n80257_0,lexent.n80257,ped,neut,os_ou,stempenacc,
lsjpool.n80272_0,lexent.n80272,pez,fem,a_hs,stempenacc,
lsjpool.n80275_0,lexent.n80275,pezarx,masc,os_ou,stempenacc,
lsjpool.n80277_0,lexent.n80277,pezetair,masc,os_ou,stempenacc,
lsjpool.n80287_0,lexent.n80287,pezobo,masc,hs_ou,stemultacc,
lsjpool.n80287_0,lexent.n80287,pezobobo,masc,hs_ou,stemultacc,
lsjpool.n8028_0,lexent.n8028,a)ndrosfa^gei_,neut,os_ou,stemultacc,
lsjpool.n80298_0,lexent.n80298,pezomax,masc,hs_ou,stemultacc,
lsjpool.n80299_0,lexent.n80299,pezomaxi,fem,h_hs,stemultacc,
lsjpool.n802_0,lexent.n802,a)gr,fem,h_hs,stempenacc,
lsjpool.n802_0,lexent.n802,a)gresi,fem,h_hs,stemultacc,
lsjpool.n80317_0,lexent.n80317,peiqa_n,fem,wr_oros,stemultacc,
lsjpool.n80320_0,lexent.n80320,peiqarxi,fem,h_hs,stemultacc,
lsjpool.n80348_0,lexent.n80348,peirasm,masc,os_ou,inflacc,
lsjpool.n80355_0,lexent.n80355,peira_t,masc,hs_ou,inflacc,
lsjpool.n80361_0,lexent.n80361,peiri_n,fem,s_qos,stempenacc,
lsjpool.n80363_0,lexent.n80363,pei_s,fem,a_hs,stempenacc,
lsjpool.n80376_0,lexent.n80376,peismon,fem,h_hs,inflacc,
lsjpool.n80378_0,lexent.n80378,pei_s,neut,hs_eos,stempenacc,
lsjpool.n80380_0,lexent.n80380,peisth,masc,r_ros,stemultacc,
lsjpool.n8039_0,lexent.n8039,a)ndrofoni,fem,h_hs,stemultacc,
lsjpool.n80409_0,lexent.n80409,pelargi^d,masc,eus_ews,inflacc,
lsjpool.n80412_0,lexent.n80412,pelarg,masc,os_ou,inflacc,
lsjpool.n80424_0,lexent.n80424,pela^t,masc,hs_ou,stemultacc,
lsjpool.n80431_0,lexent.n80431,peleq,masc,os_ou,stempenacc,
lsjpool.n80433_0,lexent.n80433,peleqr,neut,os_ou,stempenacc,
lsjpool.n80435_0,lexent.n80435,pelei,fem,a_hs,stempenacc,
lsjpool.n80436_0,lexent.n80436,peleia,fem,s_dos,stemultacc,
lsjpool.n80452_0,lexent.n80452,peleki_n,masc,os_ou,stemultacc,
lsjpool.n80456_0,lexent.n80456,pelekk,neut,os_ou,stempenacc,
lsjpool.n8048_0,lexent.n8048,a)ndreiw,masc,n_nos,stemultacc,
lsjpool.n8048_0,lexent.n8048,a)ndrew,masc,n_nos,stemultacc,
lsjpool.n8048_0,lexent.n8048,a)ndrw,masc,n_nos,stemultacc,
lsjpool.n8048_0,lexent.n8048,a)ndrwni_t,fem,is_idos,stemultacc,
lsjpool.n80511_0,lexent.n80511,peltast,masc,hs_ou,inflacc,
lsjpool.n80514_0,lexent.n80514,pelt,fem,h_hs,stempenacc,
lsjpool.n80520_0,lexent.n80520,pelu,masc,c_kos,stempenacc,
lsjpool.n80528_0,lexent.n80528,pelwr,neut,os_ou,stempenacc,
lsjpool.n80531_0,lexent.n80531,pem,neut,ma_matos,stempenacc,
lsjpool.n80535_0,lexent.n80535,pempadarx,masc,os_ou,stempenacc,
lsjpool.n80542_0,lexent.n80542,pempa,fem,s_dos,stemultacc,
lsjpool.n80543_0,lexent.n80543,pempast,masc,hs_ou,inflacc,
lsjpool.n80558_0,lexent.n80558,pempwbol,neut,os_ou,stempenacc,
lsjpool.n80564_0,lexent.n80564,pemy,fem,is_ews,stempenacc,
lsjpool.n80565_0,lexent.n80565,penestei,fem,h_hs,stemultacc,
lsjpool.n80567_0,lexent.n80567,penest,masc,hs_ou,stemultacc,
lsjpool.n80570_0,lexent.n80570,penh,masc,s_tos,stempenacc,
lsjpool.n80576_0,lexent.n80576,penqei,fem,a_hs,stempenacc,
lsjpool.n80583_0,lexent.n80583,penqer,masc,os_ou,inflacc,
lsjpool.n80588_0,lexent.n80588,penqh,neut,ma_matos,stempenacc,
lsjpool.n80603_0,lexent.n80603,penqhth,fem,r_ros,stemultacc,
lsjpool.n80603_0,lexent.n80603,penqhtri,fem,a_hs,stempenacc,
lsjpool.n80609_0,lexent.n80609,penq,neut,hs_eos,stempenacc,
lsjpool.n80610_0,lexent.n80610,peni,fem,h_hs,stemultacc,
lsjpool.n80634_0,lexent.n80634,pentaethr,fem,is_idos,inflacc,
lsjpool.n80637_0,lexent.n80637,pentaeti,fem,h_hs,stemultacc,
lsjpool.n80646_0,lexent.n80646,pentaeql,neut,os_ou,stempenacc,
lsjpool.n80646_0,lexent.n80646,pentaeqli,neut,os_ou,stempenacc,
lsjpool.n80646_0,lexent.n80646,pentaql,neut,os_ou,stempenacc,
lsjpool.n80646_0,lexent.n80646,pentaqli,fem,h_hs,stemultacc,
lsjpool.n80646_0,lexent.n80646,pentaqli,neut,os_ou,stempenacc,
lsjpool.n80647_0,lexent.n80647,pentaeql,masc,os_ou,stempenacc,
lsjpool.n80647_0,lexent.n80647,pentaql,masc,os_ou,stempenacc,
lsjpool.n80661_0,lexent.n80661,penta^kosiarx,masc,hs_ou,stemultacc,
lsjpool.n80661_0,lexent.n80661,penta^kosiarx,masc,os_ou,stemultacc,
lsjpool.n80665_0,lexent.n80665,penta^kosiomedimn,masc,os_ou,stempenacc,
lsjpool.n80668_0,lexent.n80668,penta^ku_mi,fem,h_hs,stemultacc,
lsjpool.n80726_0,lexent.n80726,pentarxi,fem,h_hs,stemultacc,
lsjpool.n80727_0,lexent.n80727,penta,fem,s_dos,stemultacc,
lsjpool.n80811_0,lexent.n80811,pentethr,fem,is_idos,inflacc,
lsjpool.n80833_0,lexent.n80833,penthkontapai,fem,s_dos,stempenacc,
lsjpool.n80838_0,lexent.n80838,penthkontarx,masc,os_ou,stempenacc,
lsjpool.n80846_0,lexent.n80846,penthkonth,masc,r_ros,stemultacc,
lsjpool.n80852_0,lexent.n80852,penthkonter,fem,os_ou,stempenacc,
lsjpool.n80865_0,lexent.n80865,penthkostolog,masc,os_ou,stemultacc,
lsjpool.n80869_0,lexent.n80869,penthkost,fem,us_uos,inflacc,
lsjpool.n80888_0,lexent.n80888,pe,neut,hs_eos,stempenacc,
lsjpool.n80926_0,lexent.n80926,pepl,masc,os_ou,stempenacc,
lsjpool.n80926_0,lexent.n80926,pepl,neut,os_ou,stempenacc,
lsjpool.n80928_0,lexent.n80928,peplw,neut,ma_matos,stempenacc,
lsjpool.n80931_0,lexent.n80931,pepoiqhs,fem,is_ews,stempenacc,
lsjpool.n8095_0,lexent.n8095,a)neileiqui,fem,a_hs,stempenacc,
lsjpool.n80963_0,lexent.n80963,perai,fem,h_hs,stemultacc,
lsjpool.n80970_0,lexent.n80970,peraiws,fem,is_ews,stempenacc,
lsjpool.n80980_0,lexent.n80980,pera_s,fem,is_ews,stempenacc,
lsjpool.n81010_0,lexent.n81010,perdi_,fem,c_kos,stempenacc,
lsjpool.n81034_0,lexent.n81034,peria^gwg,masc,eus_ews,inflacc,
lsjpool.n81035_0,lexent.n81035,peria^gwg,fem,h_hs,inflacc,
lsjpool.n81073_0,lexent.n81073,periam,neut,ma_matos,stempenacc,
lsjpool.n81145_0,lexent.n81145,peribley,fem,is_ews,stempenacc,
lsjpool.n81157_0,lexent.n81157,peribolai,neut,os_ou,stempenacc,
lsjpool.n81158_0,lexent.n81158,peribol,fem,h_hs,inflacc,
lsjpool.n81210_0,lexent.n81210,perigram,neut,ma_matos,stempenacc,
lsjpool.n81214_0,lexent.n81214,perigra^f,fem,h_hs,inflacc,
lsjpool.n8123_0,lexent.n8123,a)neisfori,fem,h_hs,stemultacc,
lsjpool.n81261_0,lexent.n81261,peridinhs,fem,is_ews,stempenacc,
lsjpool.n81280_0,lexent.n81280,peridrom,fem,h_hs,inflacc,
lsjpool.n81284_0,lexent.n81284,peridrom,masc,os_ou,stempenacc,
lsjpool.n81304_0,lexent.n81304,periela^s,fem,is_ews,stempenacc,
lsjpool.n81323_0,lexent.n81323,periergi,fem,h_hs,stemultacc,
lsjpool.n81339_0,lexent.n81339,periesxa^t,neut,os_ou,stempenacc,
lsjpool.n81349_0,lexent.n81349,perizw,neut,ma_matos,stempenacc,
lsjpool.n81355_0,lexent.n81355,perizwstr,fem,h_hs,stemultacc,
lsjpool.n81360_0,lexent.n81360,perihghs,fem,is_ews,stempenacc,
lsjpool.n81361_0,lexent.n81361,perihght,masc,hs_ou,inflacc,
lsjpool.n81368_0,lexent.n81368,perihlu^s,fem,is_ews,stempenacc,
lsjpool.n81373_0,lexent.n81373,perihxhs,fem,is_ews,stempenacc,
lsjpool.n81390_0,lexent.n81390,periqes,fem,is_ews,stempenacc,
lsjpool.n81443_0,lexent.n81443,perikaqar,neut,ma_matos,stempenacc,
lsjpool.n81456_0,lexent.n81456,perikakhs,fem,is_ews,stempenacc,
lsjpool.n81524_0,lexent.n81524,perikla^s,fem,is_ews,stempenacc,
lsjpool.n81564_0,lexent.n81564,perikom,neut,ma_matos,stempenacc,
lsjpool.n81564_0,lexent.n81564,perikommati,neut,os_ou,stempenacc,
lsjpool.n81571_0,lexent.n81571,perikop,fem,h_hs,inflacc,
lsjpool.n81613_0,lexent.n81613,perikuklws,fem,is_ews,stempenacc,
lsjpool.n81644_0,lexent.n81644,perilec,fem,is_ews,stempenacc,
lsjpool.n81698_0,lexent.n81698,perimetr,neut,os_ou,stempenacc,
lsjpool.n81716_0,lexent.n81716,perinaiet,masc,hs_ou,stemultacc,
lsjpool.n81741_0,lexent.n81741,perinoi,fem,a_hs,stempenacc,
lsjpool.n81762_0,lexent.n81762,periodei,fem,h_hs,stemultacc,
lsjpool.n81762_0,lexent.n81762,periodi,fem,h_hs,stemultacc,
lsjpool.n81784_0,lexent.n81784,perioik,fem,is_idos,inflacc,
lsjpool.n81798_0,lexent.n81798,periolisqhs,fem,is_ews,stempenacc,
lsjpool.n81816_0,lexent.n81816,periorism,masc,os_ou,inflacc,
lsjpool.n81828_0,lexent.n81828,periousi,fem,h_hs,stemultacc,
lsjpool.n81835_0,lexent.n81835,periox,fem,h_hs,inflacc,
lsjpool.n81857_0,lexent.n81857,peripa^t,masc,os_ou,stempenacc,
lsjpool.n81875_0,lexent.n81875,peripetei,fem,a_hs,stempenacc,
lsjpool.n81892_0,lexent.n81892,periphc,fem,is_ews,stempenacc,
lsjpool.n81927_0,lexent.n81927,peripleumoni,fem,h_hs,stemultacc,
lsjpool.n81927_0,lexent.n81927,peripneumoni,fem,h_hs,stemultacc,
lsjpool.n8192_0,lexent.n8192,a)neleuqeri,fem,h_hs,stemultacc,
lsjpool.n81944_0,lexent.n81944,periplok,fem,h_hs,inflacc,
lsjpool.n81965_0,lexent.n81965,peripoihs,fem,is_ews,stempenacc,
lsjpool.n8196_0,lexent.n8196,a)nelig,neut,ma_matos,stempenacc,
lsjpool.n81973_0,lexent.n81973,peripolarx,masc,hs_ou,stemultacc,
lsjpool.n81973_0,lexent.n81973,peripolarx,masc,os_ou,stemultacc,
lsjpool.n81979_0,lexent.n81979,peripoli,neut,os_ou,stempenacc,
lsjpool.n8198_0,lexent.n8198,a)nelic,fem,is_ews,stempenacc,
lsjpool.n819_0,lexent.n819,a)greiosun,fem,h_hs,stemultacc,
lsjpool.n82014_0,lexent.n82014,periptug,neut,ma_matos,stempenacc,
lsjpool.n82016_0,lexent.n82016,periptuc,fem,is_ews,stempenacc,
lsjpool.n82018_0,lexent.n82018,periptu^x,fem,h_hs,inflacc,
lsjpool.n82021_0,lexent.n82021,periptw,neut,ma_matos,stempenacc,
lsjpool.n82034_0,lexent.n82034,periranthri,neut,os_ou,stempenacc,
lsjpool.n82034_0,lexent.n82034,perirranthri,neut,os_ou,stempenacc,
lsjpool.n82056_0,lexent.n82056,perirro,fem,h_hs,inflacc,
lsjpool.n820_0,lexent.n820,a)grei_fn,fem,a_hs,stemultacc,
lsjpool.n82105_0,lexent.n82105,periskel,fem,is_idos,inflacc,
lsjpool.n82129_0,lexent.n82129,perisku^la^kism,masc,os_ou,inflacc,
lsjpool.n82143_0,lexent.n82143,perispasm,masc,os_ou,inflacc,
lsjpool.n82170_0,lexent.n82170,perissei,fem,h_hs,stemultacc,
lsjpool.n82171_0,lexent.n82171,perisseu,neut,ma_matos,stempenacc,
lsjpool.n82171_0,lexent.n82171,peritteu,neut,ma_matos,stempenacc,
lsjpool.n82181_0,lexent.n82181,perissologi,fem,h_hs,stemultacc,
lsjpool.n82196_0,lexent.n82196,perissoth,fem,s_tos,stempenacc,
lsjpool.n82196_0,lexent.n82196,perittoth,fem,s_tos,stempenacc,
lsjpool.n82199_0,lexent.n82199,perissofr,fem,wn_onos,stemultacc,
lsjpool.n821_0,lexent.n821,a)gremi,neut,os_ou,stempenacc,
lsjpool.n82213_0,lexent.n82213,perista^s,fem,is_ews,stempenacc,
lsjpool.n82236_0,lexent.n82236,perister,fem,h_hs,inflacc,
lsjpool.n82237_0,lexent.n82237,peristerew,masc,n_nos,stemultacc,
lsjpool.n82237_0,lexent.n82237,peristerw_,masc,n_nos,stemultacc,
lsjpool.n82289_0,lexent.n82289,peristrof,fem,h_hs,inflacc,
lsjpool.n82297_0,lexent.n82297,peristu_li,neut,os_ou,stempenacc,
lsjpool.n82348_0,lexent.n82348,periteixi^s,fem,is_ews,stempenacc,
