StemUrn,LexicalEntity,StemString,InflClass,Tags
lsjpool.n49353_0,lexent.n49353,:de:qu_ma_r,ew_denom,
lsjpool.n49386_0,lexent.n49386,:de:qu_m,iaw_denom,
lsjpool.n49394_0,lexent.n49394,:de:qu_mobor,ew_denom,
lsjpool.n49406_0,lexent.n49406,:de:qu_mo-ma^x,ew_denom,
lsjpool.n49418_0,lexent.n49418,:de:qu_mofqor,ew_denom,
lsjpool.n49423_0,lexent.n49423,:de:qu_m,ow_denom,
lsjpool.n49430_0,lexent.n49430,:de:qu_n,ew_denom,
lsjpool.n49432_0,lexent.n49432,:de:qunn,azw,
lsjpool.n49446_0,lexent.n49446,:de:qunnoskop,ew_denom,
lsjpool.n49457_0,lexent.n49457,:de:quosk,ew_denom,
lsjpool.n49461_0,lexent.n49461,:de:qu,ow_denom,
lsjpool.n49475_0,lexent.n49475,:de:qu^raul,ew_denom,
lsjpool.n49512_0,lexent.n49512,:de:qu^rokop,ew_denom,
lsjpool.n49522_0,lexent.n49522,:de:qu^r,ow_denom,
lsjpool.n49538_0,lexent.n49538,:de:qursofor,ew_denom,
lsjpool.n49546_0,lexent.n49546,:de:qu^rwr,ew_denom,
lsjpool.n49562_0,lexent.n49562,:de:qu^si,azw,
lsjpool.n49589_0,lexent.n49589,:de:qu_,reg_conj,
lsjpool.n49589_0,lexent.n49589,:de:qu^,reg_conj,
lsjpool.n49590_0,lexent.n49590,:de:qu_,reg_conj,
lsjpool.n49613_0,lexent.n49613,:de:qwp,euw,
lsjpool.n49615_0,lexent.n49615,:de:qw,ptw,
lsjpool.n49617_0,lexent.n49617,:de:qwra_k,izw,
lsjpool.n49634_0,lexent.n49634,:de:qwrh,ss,
lsjpool.n49634_0,lexent.n49634,:de:qwra_,ss,
lsjpool.n49659_0,lexent.n49659,:de:i),ainw,
lsjpool.n49667_0,lexent.n49667,:de:i)akx,ew_denom,
lsjpool.n49676_0,lexent.n49676,:de:i),allw,
lsjpool.n49685_0,lexent.n49685,:de:i)ambi,azw,
lsjpool.n49686_0,lexent.n49686,:de:i)amb,izw,
lsjpool.n49692_0,lexent.n49692,:de:i)ambopoi,ew_denom,
lsjpool.n49705_0,lexent.n49705,:de:i),aw_denom,
lsjpool.n49750_0,lexent.n49750,:de:i)a_tr,euw,
lsjpool.n49774_0,lexent.n49774,:de:i)au,reg_conj,
lsjpool.n49776_0,lexent.n49776,:de:i)a^x,ew_denom,
lsjpool.n49833_0,lexent.n49833,:de:i)dio-boul,ew_denom,
lsjpool.n49833_0,lexent.n49833,:de:i)dio-boul,euw,
lsjpool.n49859_0,lexent.n49859,:de:i)di,ow_denom,
lsjpool.n49907_0,lexent.n49907,:de:i)diwt,euw,
lsjpool.n49918_0,lexent.n49918,:de:i)dn,ow_denom,
lsjpool.n49929_0,lexent.n49929,:de:i(_dr,o_stem,
lsjpool.n49933_0,lexent.n49933,:de:i(dru_,reg_conj,
lsjpool.n49985_0,lexent.n49985,:de:i(er,aw_denom,
lsjpool.n49985_0,lexent.n49985,:de:i(r,aw_denom,
lsjpool.n49992_0,lexent.n49992,:de:i(era_t,euw,
lsjpool.n50007_0,lexent.n50007,:de:i(er,euw,
lsjpool.n50007_0,lexent.n50007,:de:i(r,euw,
lsjpool.n50066_0,lexent.n50066,:de:i(eromnhmon,ew_denom,
lsjpool.n50081_0,lexent.n50081,:de:i(eropoi,ew_denom,
lsjpool.n50104_0,lexent.n50104,:de:i(erosu_l,ew_denom,
lsjpool.n50116_0,lexent.n50116,:de:i(erourg,ew_denom,
lsjpool.n50121_0,lexent.n50121,:de:i(erofant,ew_denom,
lsjpool.n50137_0,lexent.n50137,:de:i(er,ow_denom,
lsjpool.n50137_0,lexent.n50137,:de:i_(r,ow_denom,
lsjpool.n50153_0,lexent.n50153,:de:i(z,anw,
lsjpool.n50208_0,lexent.n50208,:de:i)_q,unw,
lsjpool.n50228_0,lexent.n50228,:de:i)qu_,reg_conj,
lsjpool.n50238_0,lexent.n50238,:de:i(ka^n,ow_denom,
lsjpool.n50240_0,lexent.n50240,:de:i(^k,anw,
lsjpool.n50247_0,lexent.n50247,:de:i)^kel,ow_denom,
lsjpool.n50257_0,lexent.n50257,:de:i(^ket,euw,
lsjpool.n50284_0,lexent.n50284,:de:i(kn,e_stem,
lsjpool.n50284_0,lexent.n50284,:de:i(k,reg_conj,
lsjpool.n50322_0,lexent.n50322,:de:i(_k,reg_conj,
lsjpool.n50330_0,lexent.n50330,:de:i(_l,a_stem,
lsjpool.n50330_0,lexent.n50330,:de:i(le,ow_denom,
lsjpool.n50349_0,lexent.n50349,:de:i(_l,a_stem,
lsjpool.n50370_0,lexent.n50370,:de:i)_ligg,iaw_denom,
lsjpool.n50394_0,lexent.n50394,:de:i)llw,ptw,
lsjpool.n50440_0,lexent.n50440,:de:i(^m,a_stem,
lsjpool.n50445_0,lexent.n50445,:de:i(ma^t,izw,
lsjpool.n50461_0,lexent.n50461,:de:i(ma^tio-fu^la^k,ew_denom,
lsjpool.n50465_0,lexent.n50465,:de:i(m,aw_denom,
lsjpool.n50468_0,lexent.n50468,:de:i(_m,eirw,
lsjpool.n50501_0,lexent.n50501,:de:i)nd,allw,
lsjpool.n50546_0,lexent.n50546,:de:i)c,euw,
lsjpool.n50555_0,lexent.n50555,:de:i)cobol,ew_denom,
lsjpool.n50577_0,lexent.n50577,:de:i)_obol,ew_denom,
lsjpool.n50658_0,lexent.n50658,:de:i(pp,azw,
lsjpool.n50674_0,lexent.n50674,:de:i(pparx,ew_denom,
lsjpool.n50706_0,lexent.n50706,:de:i(pp,euw,
lsjpool.n50711_0,lexent.n50711,:de:i(pphla^t,ew_denom,
lsjpool.n50773_0,lexent.n50773,:de:i(ppokom,ew_denom,
lsjpool.n50780_0,lexent.n50780,:de:i(ppo-kra^t,ew_denom,
lsjpool.n50800_0,lexent.n50800,:de:i(ppoma^x,ew_denom,
lsjpool.n50873_0,lexent.n50873,:de:i(pp-wn,ew_denom,
lsjpool.n50876_0,lexent.n50876,:de:i),ptw,
lsjpool.n50912_0,lexent.n50912,:de:i)s,azw,
lsjpool.n51037_0,lexent.n51037,:de:i)soqe,ow_denom,
lsjpool.n51091_0,lexent.n51091,:de:i)somoir,ew_denom,
lsjpool.n51099_0,lexent.n51099,:de:i)so-nom,ew_denom,
lsjpool.n51197_0,lexent.n51197,:de:i)so-fa^r,izw,
lsjpool.n51224_0,lexent.n51224,:de:i)^s,ow_denom,
lsjpool.n51234_0,lexent.n51234,:de:i(st,anw,
lsjpool.n51234_0,lexent.n51234,:de:i(st,anw,
lsjpool.n51237_0,lexent.n51237,:de:i(st,a_stem,
lsjpool.n51237_0,lexent.n51237,:de:i(st,a_stem,
lsjpool.n51241_0,lexent.n51241,:de:st,a_stem,
lsjpool.n51256_0,lexent.n51256,:de:i(stor,ew_denom,
lsjpool.n51297_0,lexent.n51297,:de:i)sxa^n,aw_denom,
lsjpool.n51298_0,lexent.n51298,:de:i)sx,anw,
lsjpool.n51315_0,lexent.n51315,:de:i)sxn,ainw,
lsjpool.n51339_0,lexent.n51339,:de:i)sxu_r,izw,
lsjpool.n51368_0,lexent.n51368,:de:i)sxu_,reg_conj,
lsjpool.n51420_0,lexent.n51420,:de:i),uzw,
lsjpool.n51441_0,lexent.n51441,:de:i)xqu,azw,
lsjpool.n51443_0,lexent.n51443,:de:i)xqu,aw_denom,
lsjpool.n51445_0,lexent.n51445,:de:i)xqubol,ew_denom,
lsjpool.n51531_0,lexent.n51531,:de:i)xno-skop,ew_denom,
lsjpool.n51615_0,lexent.n51615,:de:kagx,azw,
lsjpool.n51616_0,lexent.n51616,:de:kagxa^l,aw_denom,
lsjpool.n51662_0,lexent.n51662,:de:ka^q,airw,
lsjpool.n51685_0,lexent.n51685,:de:ka^qa^r,euw,
lsjpool.n51687_0,lexent.n51687,:de:ka^qa^r,izw,
lsjpool.n51825_0,lexent.n51825,:de:kaq,izw,
lsjpool.n51825_0,lexent.n51825,:de:kaq,izw,
lsjpool.n51825_0,lexent.n51825,:de:kaq,izw,
lsjpool.n51825_0,lexent.n51825,:de:kat,izw,
lsjpool.n51825_0,lexent.n51825,:de:katiz,e_suppl,
lsjpool.n51963_0,lexent.n51963,:de:kain,izw,
lsjpool.n51981_0,lexent.n51981,:de:kaino-poi,ew_denom,
lsjpool.n51996_0,lexent.n51996,:de:kainotom,ew_denom,
lsjpool.n52003_0,lexent.n52003,:de:kainourg,ew_denom,
lsjpool.n52016_0,lexent.n52016,:de:kain,ow_denom,
lsjpool.n52020_0,lexent.n52020,:de:k,ainw,
lsjpool.n52046_0,lexent.n52046,:de:kairo-fu^la^k,ew_denom,
lsjpool.n52055_0,lexent.n52055,:de:k,av_stem,
lsjpool.n52084_0,lexent.n52084,:de:ka^khgor,ew_denom,
lsjpool.n52095_0,lexent.n52095,:de:ka^k,izw,
lsjpool.n52109_0,lexent.n52109,:de:kakk,aw_denom,
lsjpool.n52128_0,lexent.n52128,:de:ka^koboul,euw,
lsjpool.n52148_0,lexent.n52148,:de:ka^kodaimon,aw_denom,
lsjpool.n52149_0,lexent.n52149,:de:ka^kodaimon,ew_denom,
lsjpool.n52168_0,lexent.n52168,:de:ka^kodoc,ew_denom,
lsjpool.n52232_0,lexent.n52232,:de:ka^kolog,ew_denom,
lsjpool.n52240_0,lexent.n52240,:de:ka^ko-ma^x,ew_denom,
lsjpool.n52282_0,lexent.n52282,:de:ka^kopa^q,ew_denom,
lsjpool.n52302_0,lexent.n52302,:de:ka^kopoi,ew_denom,
lsjpool.n52311_0,lexent.n52311,:de:ka^ko-pra_g,ew_denom,
lsjpool.n52327_0,lexent.n52327,:de:ka^kor-roq,ew_denom,
lsjpool.n52351_0,lexent.n52351,:de:ka^kostom,ew_denom,
lsjpool.n52376_0,lexent.n52376,:de:ka^kotexn,ew_denom,
lsjpool.n52391_0,lexent.n52391,:de:ka^kotu^x,ew_denom,
lsjpool.n52398_0,lexent.n52398,:de:ka^kourg,ew_denom,
lsjpool.n52420_0,lexent.n52420,:de:ka^kofron,ew_denom,
lsjpool.n52444_0,lexent.n52444,:de:ka^k,ow_denom,
lsjpool.n52448_0,lexent.n52448,:de:ka^k,unw,
lsjpool.n52479_0,lexent.n52479,:de:ka^la^m,aw_denom,
lsjpool.n52571_0,lexent.n52571,:de:kl,e_stem,
lsjpool.n52571_0,lexent.n52571,:de:ka^l,e_stem,
lsjpool.n52584_0,lexent.n52584,:de:ka^l,izw,
lsjpool.n52589_0,lexent.n52589,:de:ka^lind,ew_denom,
lsjpool.n52644_0,lexent.n52644,:de:kalli-ep,ew_denom,
lsjpool.n52649_0,lexent.n52649,:de:kall-i^er,ew_denom,
lsjpool.n52649_0,lexent.n52649,:de:kall-i_r,ew_denom,
lsjpool.n52657_0,lexent.n52657,:de:kalli-qu^t,ew_denom,
lsjpool.n52734_0,lexent.n52734,:de:kallist,euw,
lsjpool.n52780_0,lexent.n52780,:de:kall,unw,
lsjpool.n52782_0,lexent.n52782,:de:kall-wp,izw,
lsjpool.n52830_0,lexent.n52830,:de:ka^lo-poi,ew_denom,
lsjpool.n52893_0,lexent.n52893,:de:ka^lu,ptw,
lsjpool.n52899_0,lexent.n52899,:de:kalx,ainw,
lsjpool.n52972_0,lexent.n52972,:de:ka^mi_n,euw,
lsjpool.n52995_0,lexent.n52995,:de:ka^m,nw,
lsjpool.n52995_0,lexent.n52995,:de:ka^m,a_stem,
lsjpool.n52995_0,lexent.n52995,:de:k-m,a_stem,
lsjpool.n53015_0,lexent.n53015,:de:kam,ptw,
lsjpool.n53015_0,lexent.n53015,:de:kamp,reg_conj,
lsjpool.n53050_0,lexent.n53050,:de:kana,ss,
lsjpool.n53054_0,lexent.n53054,:de:ka^na^x,ew_denom,
lsjpool.n53062_0,lexent.n53062,:de:ka^na^x,izw,
lsjpool.n53079_0,lexent.n53079,:de:ka^nhfor,ew_denom,
lsjpool.n53116_0,lexent.n53116,:de:ka^non,izw,
lsjpool.n53154_0,lexent.n53154,:de:ka^phl,euw,
lsjpool.n53177_0,lexent.n53177,:de:kapn,izw,
lsjpool.n53193_0,lexent.n53193,:de:kapn,ow_denom,
lsjpool.n53210_0,lexent.n53210,:de:kappu^r,izw,
lsjpool.n53214_0,lexent.n53214,:de:kapr,aw_denom,
lsjpool.n53232_0,lexent.n53232,:de:ka,ptw,
lsjpool.n53242_0,lexent.n53242,:de:kapu,reg_conj,
lsjpool.n53257_0,lexent.n53257,:de:ka^ra_-dok,ew_denom,
lsjpool.n53269_0,lexent.n53269,:de:ka^ra_n,ow_denom,
lsjpool.n53271_0,lexent.n53271,:de:ka^ra_tom,ew_denom,
lsjpool.n53310_0,lexent.n53310,:de:kardi-oulk,ew_denom,
lsjpool.n53330_0,lexent.n53330,:de:ka^rh-kom,aw_denom,
lsjpool.n53354_0,lexent.n53354,:de:kark,airw,
lsjpool.n53454_0,lexent.n53454,:de:karpofor,ew_denom,
lsjpool.n53461_0,lexent.n53461,:de:karp,ow_denom,
lsjpool.n53485_0,lexent.n53485,:de:karter,ew_denom,
lsjpool.n53508_0,lexent.n53508,:de:kart,unw,
lsjpool.n53532_0,lexent.n53532,:de:ka^ru_ko-poi,ew_denom,
lsjpool.n53543_0,lexent.n53543,:de:karu,ss,
lsjpool.n53562_0,lexent.n53562,:de:karf,reg_conj,
lsjpool.n53586_0,lexent.n53586,:de:ka^salb,azw,
lsjpool.n53624_0,lexent.n53624,:de:kattu_,reg_conj,
lsjpool.n56230_0,lexent.n56230,:de:kauma^t,izw,
lsjpool.n56253_0,lexent.n56253,:de:kausthri,azw,
lsjpool.n56265_0,lexent.n56265,:de:kauthri,azw,
lsjpool.n56271_0,lexent.n56271,:de:kaux,aw_denom,
lsjpool.n56284_0,lexent.n56284,:de:ka^x,azw,
lsjpool.n56298_0,lexent.n56298,:de:kaxl,azw,
lsjpool.n56330_0,lexent.n56330,:de:ke,azw,
lsjpool.n56330_0,lexent.n56330,:de:ke,a_stem,
lsjpool.n56364_0,lexent.n56364,:de:ked,a_stem,
lsjpool.n56364_0,lexent.n56364,:de:kedan,numi,
lsjpool.n56406_0,lexent.n56406,:de:ka^r,reg_conj,
lsjpool.n56406_0,lexent.n56406,:de:k,eirw,
lsjpool.n56445_0,lexent.n56445,:de:kela^d,ew_denom,
lsjpool.n56445_0,lexent.n56445,:de:kela^d,e_stem,
lsjpool.n56456_0,lexent.n56456,:de:kelain,ow_denom,
lsjpool.n56464_0,lexent.n56464,:de:kela^r,uzw,
lsjpool.n56495_0,lexent.n56495,:de:keleut,iaw_denom,
lsjpool.n56496_0,lexent.n56496,:de:kel,euw,
lsjpool.n56503_0,lexent.n56503,:de:kelht,izw,
lsjpool.n56518_0,lexent.n56518,:de:k,ellw,
lsjpool.n56521_0,lexent.n56521,:de:kel,e_stem,
lsjpool.n56558_0,lexent.n56558,:de:ken-emba^t,ew_denom,
lsjpool.n56577_0,lexent.n56577,:de:kenolog,ew_denom,
lsjpool.n56591_0,lexent.n56591,:de:keno-ta^f,ew_denom,
lsjpool.n56597_0,lexent.n56597,:de:ken,ow_denom,
lsjpool.n56597_0,lexent.n56597,:de:kein,ow_denom,
lsjpool.n56610_0,lexent.n56610,:de:ken-t,reg_conj,
lsjpool.n56610_0,lexent.n56610,:de:kent,ew_denom,
lsjpool.n56627_0,lexent.n56627,:de:kentr,izw,
lsjpool.n56646_0,lexent.n56646,:de:kentr,ow_denom,
lsjpool.n56694_0,lexent.n56694,:de:kera^m,euw,
lsjpool.n56723_0,lexent.n56723,:de:kr,a_stem,
lsjpool.n56723_0,lexent.n56723,:de:ker,a_stem,
lsjpool.n56723_0,lexent.n56723,:de:keran,numi,
lsjpool.n56723_0,lexent.n56723,:de:khr,a_stem,
lsjpool.n56793_0,lexent.n56793,:de:keraunobol,ew_denom,
lsjpool.n56810_0,lexent.n56810,:de:keraun,ow_denom,
lsjpool.n56823_0,lexent.n56823,:de:kerd,ew_denom,
lsjpool.n56823_0,lexent.n56823,:de:kerd,ainw,
lsjpool.n56860_0,lexent.n56860,:de:kerk,izw,
lsjpool.n56889_0,lexent.n56889,:de:kermat,izw,
lsjpool.n56910_0,lexent.n56910,:de:kero-tu^p,ew_denom,
lsjpool.n56913_0,lexent.n56913,:de:kerout,iaw_denom,
lsjpool.n56920_0,lexent.n56920,:de:kertom,ew_denom,
lsjpool.n56967_0,lexent.n56967,:de:keuq,anw,
lsjpool.n56974_0,lexent.n56974,:de:keuq,reg_conj,
lsjpool.n56979_0,lexent.n56979,:de:kefa^lai,ow_denom,
lsjpool.n57066_0,lexent.n57066,:de:khd,euw,
lsjpool.n57073_0,lexent.n57073,:de:khd,e_stem,
lsjpool.n57095_0,lexent.n57095,:de:khl,ew_denom,
lsjpool.n57109_0,lexent.n57109,:de:khli_d,ow_denom,
lsjpool.n57128_0,lexent.n57128,:de:khm,ow_denom,
lsjpool.n57146_0,lexent.n57146,:de:khp,euw,
lsjpool.n57237_0,lexent.n57237,:de:khro-xu^t,ew_denom,
lsjpool.n57249_0,lexent.n57249,:de:khru_k,euw,
lsjpool.n57264_0,lexent.n57264,:de:khru_,ss,
lsjpool.n57264_0,lexent.n57264,:de:ka_ru_,ss,
lsjpool.n57308_0,lexent.n57308,:de:kibdhl,euw,
lsjpool.n57324_0,lexent.n57324,:de:kigkl,izw,
lsjpool.n57336_0,lexent.n57336,:de:kid,nhmi,
lsjpool.n57343_0,lexent.n57343,:de:ki^qa^r,izw,
lsjpool.n57357_0,lexent.n57357,:de:ki^qa^rw|d,ew_denom,
lsjpool.n57380_0,lexent.n57380,:de:kl,a_stem,
lsjpool.n57419_0,lexent.n57419,:de:ki^na^br,aw_denom,
lsjpool.n57456_0,lexent.n57456,:de:kindu_n,euw,
lsjpool.n57460_0,lexent.n57460,:de:ki_n,ew_denom,
lsjpool.n57493_0,lexent.n57493,:de:ki_,numi,
lsjpool.n57496_0,lexent.n57496,:de:ki^n,urw,
lsjpool.n57498_0,lexent.n57498,:de:ki_nu,ss,
lsjpool.n57529_0,lexent.n57529,:de:kirk,ow_denom,
lsjpool.n57530_0,lexent.n57530,:de:kir,nhmi,
lsjpool.n57565_0,lexent.n57565,:de:kiss,aw_denom,
lsjpool.n57565_0,lexent.n57565,:de:kiss,aw_denom,
lsjpool.n57591_0,lexent.n57591,:de:kissofor,ew_denom,
lsjpool.n57591_0,lexent.n57591,:de:kittofor,ew_denom,
lsjpool.n57598_0,lexent.n57598,:de:kiss,ow_denom,
lsjpool.n57629_0,lexent.n57629,:de:x,a_stem,
lsjpool.n57629_0,lexent.n57629,:de:x,e_stem,
lsjpool.n57629_0,lexent.n57629,:de:x,anw,
lsjpool.n57635_0,lexent.n57635,:de:kixl,izw,
lsjpool.n57645_0,lexent.n57645,:de:klagg,ainw,
lsjpool.n57645_0,lexent.n57645,:de:klagg,anw,
lsjpool.n57681_0,lexent.n57681,:de:klagg,reg_conj,
lsjpool.n57683_0,lexent.n57683,:de:kl,av_stem,
lsjpool.n57714_0,lexent.n57714,:de:klast,azw,
lsjpool.n57722_0,lexent.n57722,:de:klauqmu^r,izw,
lsjpool.n57732_0,lexent.n57732,:de:klaus,iaw_denom,
lsjpool.n57753_0,lexent.n57753,:de:kleidoux,ew_denom,
lsjpool.n57753_0,lexent.n57753,:de:klh|doux,ew_denom,
lsjpool.n57788_0,lexent.n57788,:de:klei,reg_conj,
lsjpool.n57788_0,lexent.n57788,:de:klh|,reg_conj,
lsjpool.n57788_0,lexent.n57788,:de:klhi_,reg_conj,
lsjpool.n57788_0,lexent.n57788,:de:kla,izw,
lsjpool.n57817_0,lexent.n57817,:de:kle,ptw,
lsjpool.n57847_0,lexent.n57847,:de:kle,izw,
lsjpool.n57847_0,lexent.n57847,:de:klh,izw,
lsjpool.n57847_0,lexent.n57847,:de:klh|z,reg_conj,
lsjpool.n57873_0,lexent.n57873,:de:klhro-dot,ew_denom,
lsjpool.n57874_0,lexent.n57874,:de:klhronom,ew_denom,
lsjpool.n57885_0,lexent.n57885,:de:klhroux,ew_denom,
lsjpool.n57890_0,lexent.n57890,:de:klhr,ow_denom,
lsjpool.n57890_0,lexent.n57890,:de:kla_r,ow_denom,
lsjpool.n57903_0,lexent.n57903,:de:klht,euw,
lsjpool.n57964_0,lexent.n57964,:de:kl,inw,
lsjpool.n57985_0,lexent.n57985,:de:klon,ew_denom,
lsjpool.n58008_0,lexent.n58008,:de:klotop,euw,
lsjpool.n58025_0,lexent.n58025,:de:kl,uzw,
lsjpool.n58065_0,lexent.n58065,:de:klwq,reg_conj,
lsjpool.n58098_0,lexent.n58098,:de:kna,ptw,
lsjpool.n58098_0,lexent.n58098,:de:gna,ptw,
lsjpool.n58106_0,lexent.n58106,:de:kna^f,euw,
lsjpool.n58113_0,lexent.n58113,:de:kn,a_stem,
lsjpool.n58114_0,lexent.n58114,:de:knef,azw,
lsjpool.n58124_0,lexent.n58124,:de:knhq,reg_conj,
lsjpool.n58156_0,lexent.n58156,:de:knhs,iaw_denom,
lsjpool.n58184_0,lexent.n58184,:de:kn,izw,
lsjpool.n58200_0,lexent.n58200,:de:kni_s,aw_denom,
lsjpool.n58212_0,lexent.n58212,:de:kni_s,ow_denom,
lsjpool.n58230_0,lexent.n58230,:de:knuz,ow_denom,
lsjpool.n58296_0,lexent.n58296,:de:ko,e_stem,
lsjpool.n58311_0,lexent.n58311,:de:koil,ainw,
lsjpool.n58367_0,lexent.n58367,:de:koim,ew_denom,
lsjpool.n58367_0,lexent.n58367,:de:koim,aw_denom,
lsjpool.n58373_0,lexent.n58373,:de:koim,izw,
lsjpool.n58379_0,lexent.n58379,:de:koina_n,ew_denom,
lsjpool.n58392_0,lexent.n58392,:de:koino-boul,ew_denom,
lsjpool.n58415_0,lexent.n58415,:de:koino-log,ew_denom,
lsjpool.n58440_0,lexent.n58440,:de:koin,aw_denom,
lsjpool.n58440_0,lexent.n58440,:de:koin,ow_denom,
lsjpool.n58444_0,lexent.n58444,:de:koinwn,ew_denom,
lsjpool.n58463_0,lexent.n58463,:de:koira^n,ew_denom,
lsjpool.n58470_0,lexent.n58470,:de:koit,azw,
lsjpool.n58494_0,lexent.n58494,:de:kokk,izw,
lsjpool.n58522_0,lexent.n58522,:de:kokk,uzw,
lsjpool.n58541_0,lexent.n58541,:de:kol,azw,
lsjpool.n58548_0,lexent.n58548,:de:kola^k,euw,
lsjpool.n58556_0,lexent.n58556,:de:kola,ptw,
lsjpool.n58569_0,lexent.n58569,:de:kola^f,izw,
lsjpool.n58580_0,lexent.n58580,:de:koletr,aw_denom,
lsjpool.n58581_0,lexent.n58581,:de:kolhb,azw,
lsjpool.n58590_0,lexent.n58590,:de:koll,aw_denom,
lsjpool.n58657_0,lexent.n58657,:de:kolob,ow_denom,
lsjpool.n58707_0,lexent.n58707,:de:kolou,reg_conj,
lsjpool.n58715_0,lexent.n58715,:de:kolp,izw,
lsjpool.n58720_0,lexent.n58720,:de:kolp,ow_denom,
lsjpool.n58736_0,lexent.n58736,:de:kolumb,aw_denom,
lsjpool.n58751_0,lexent.n58751,:de:kolw|,aw_denom,
lsjpool.n58771_0,lexent.n58771,:de:kom,aw_denom,
lsjpool.n58790_0,lexent.n58790,:de:kom,izw,
lsjpool.n58813_0,lexent.n58813,:de:komm,ow_denom,
lsjpool.n58824_0,lexent.n58824,:de:komp,azw,
lsjpool.n58837_0,lexent.n58837,:de:kompo-la_k,ew_denom,
lsjpool.n58850_0,lexent.n58850,:de:komy,euw,
lsjpool.n58855_0,lexent.n58855,:de:kona^b,ew_denom,
lsjpool.n58857_0,lexent.n58857,:de:kona^b,izw,
lsjpool.n58868_0,lexent.n58868,:de:kondu^l,izw,
lsjpool.n58879_0,lexent.n58879,:de:kon,ew_denom,
lsjpool.n58879_0,lexent.n58879,:de:konn,ew_denom,
lsjpool.n58891_0,lexent.n58891,:de:kon,iaw_denom,
lsjpool.n58911_0,lexent.n58911,:de:koni_,reg_conj,
lsjpool.n58945_0,lexent.n58945,:de:kop,azw,
lsjpool.n58964_0,lexent.n58964,:de:kop,iaw_denom,
lsjpool.n58964_0,lexent.n58964,:de:kop,ow_denom,
lsjpool.n58992_0,lexent.n58992,:de:kopr,izw,
lsjpool.n58992_0,lexent.n58992,:de:kopr,ew_denom,
lsjpool.n59016_0,lexent.n59016,:de:koprofor,ew_denom,
lsjpool.n59034_0,lexent.n59034,:de:ko,ptw,
lsjpool.n59074_0,lexent.n59074,:de:korda^k,izw,
lsjpool.n59091_0,lexent.n59091,:de:kor,e_stem,
lsjpool.n59091_0,lexent.n59091,:de:koren,numi,
lsjpool.n59095_0,lexent.n59095,:de:kor,euw,
lsjpool.n59102_0,lexent.n59102,:de:korq,unw,
lsjpool.n59102_0,lexent.n59102,:de:korqu_,reg_conj,
lsjpool.n59109_0,lexent.n59109,:de:kor,izw,
lsjpool.n59190_0,lexent.n59190,:de:koruz,aw_denom,
lsjpool.n59224_0,lexent.n59224,:de:koru,ptw,
lsjpool.n59227_0,lexent.n59227,:de:koru,ss,
lsjpool.n59227_0,lexent.n59227,:de:koruq,reg_conj,
lsjpool.n59245_0,lexent.n59245,:de:koru^f,ow_denom,
lsjpool.n59257_0,lexent.n59257,:de:korwn,iaw_denom,
lsjpool.n59295_0,lexent.n59295,:de:kosm,ew_denom,
lsjpool.n59365_0,lexent.n59365,:de:kot,ainw,
lsjpool.n59369_0,lexent.n59369,:de:kot,e_stem,
lsjpool.n59382_0,lexent.n59382,:de:kotta^b,izw,
lsjpool.n59462_0,lexent.n59462,:de:kour,iaw_denom,
lsjpool.n59501_0,lexent.n59501,:de:kouf,izw,
lsjpool.n59548_0,lexent.n59548,:de:koxu^d,ew_denom,
lsjpool.n59569_0,lexent.n59569,:de:kra^d,ainw,
lsjpool.n59575_0,lexent.n59575,:de:kra^d,aw_denom,
lsjpool.n59588_0,lexent.n59588,:de:krag,reg_conj,
lsjpool.n59589_0,lexent.n59589,:de:kra_,ainw,
lsjpool.n59589_0,lexent.n59589,:de:krh,ainw,
lsjpool.n59589_0,lexent.n59589,:de:krai,ainw,
lsjpool.n59589_0,lexent.n59589,:de:kr,ainw,
lsjpool.n59590_0,lexent.n59590,:de:kraipa^l,aw_denom,
lsjpool.n59641_0,lexent.n59641,:de:kra^no-poi,ew_denom,
lsjpool.n59663_0,lexent.n59663,:de:krasped,ow_denom,
lsjpool.n59708_0,lexent.n59708,:de:krat,ew_denom,
lsjpool.n59732_0,lexent.n59732,:de:kra^tist,euw,
lsjpool.n59747_0,lexent.n59747,:de:kra^t,unw,
lsjpool.n59747_0,lexent.n59747,:de:kart,unw,
lsjpool.n59752_0,lexent.n59752,:de:kraug,azw,
lsjpool.n59778_0,lexent.n59778,:de:krea_nom,ew_denom,
lsjpool.n59801_0,lexent.n59801,:de:krek,reg_conj,
lsjpool.n59803_0,lexent.n59803,:de:kreman,numi,
lsjpool.n59803_0,lexent.n59803,:de:krem,a_stem,
lsjpool.n59803_0,lexent.n59803,:de:krimn,a_stem,
lsjpool.n59836_0,lexent.n59836,:de:kreokop,ew_denom,
lsjpool.n59846_0,lexent.n59846,:de:kreourg,ew_denom,
lsjpool.n59846_0,lexent.n59846,:de:kreorg,ew_denom,
lsjpool.n59869_0,lexent.n59869,:de:krhm,nhmi,
lsjpool.n59870_0,lexent.n59870,:de:krhmn,izw,
lsjpool.n59952_0,lexent.n59952,:de:kri_q,aw_denom,
lsjpool.n59956_0,lexent.n59956,:de:kri_q,iaw_denom,
lsjpool.n59958_0,lexent.n59958,:de:kri_q,izw,
lsjpool.n60003_0,lexent.n60003,:de:kr,inw,
lsjpool.n60052_0,lexent.n60052,:de:kro,ainw,
lsjpool.n60095_0,lexent.n60095,:de:krok,ow_denom,
