StemUrn,LexicalEntity,Stem,Gender,InflClass,Accent,Tags
morpheuspool.n92799_0,lexent.n92799,r(um,fem,h_hs,stempenacc,
morpheuspool.n92801_0,lexent.n92801,r(um,neut,ma_matos,stempenacc,
morpheuspool.n92803_0,lexent.n92803,r(u_m,masc,os_ou,inflacc,
morpheuspool.n92812_0,lexent.n92812,r(u^pa^ri,fem,h_hs,stemultacc,
morpheuspool.n92830_0,lexent.n92830,r(u^p,masc,os_ou,stempenacc,
morpheuspool.n92851_0,lexent.n92851,r(u_si,neut,os_ou,stempenacc,
morpheuspool.n92853_0,lexent.n92853,r(u_si-pol,fem,is_ews,stempenacc,
morpheuspool.n92862_0,lexent.n92862,r(u_soth,fem,s_tos,stempenacc,
morpheuspool.n92868_0,lexent.n92868,r(ustakt,fem,us_uos,inflacc,
morpheuspool.n92876_0,lexent.n92876,r(u_t-a^gwg,masc,eus_ews,inflacc,
morpheuspool.n92909_0,lexent.n92909,r(wga,fem,s_dos,stemultacc,
morpheuspool.n92915_0,lexent.n92915,r(wqw,masc,n_nos,stempenacc,
morpheuspool.n92927_0,lexent.n92927,r(wm,fem,h_hs,stempenacc,
morpheuspool.n92950_0,lexent.n92950,r(w_p,masc,os_ou,stempenacc,
morpheuspool.n92980_0,lexent.n92980,sa^bakt,masc,hs_ou,stemultacc,
morpheuspool.n93006_0,lexent.n93006,saga^r,null,null,stempenacc,
morpheuspool.n93015_0,lexent.n93015,sa^g,fem,h_hs,inflacc,
morpheuspool.n93019_0,lexent.n93019,sa^ghneuth,masc,r_ros,stemultacc,
morpheuspool.n93019_0,lexent.n93019,sa^ghn,masc,eus_ews,inflacc,
morpheuspool.n93019_0,lexent.n93019,saghneut,masc,hs_ou,inflacc,
morpheuspool.n93022_0,lexent.n93022,sa^ghn,fem,h_hs,stemultacc,
morpheuspool.n93023_0,lexent.n93023,sa^ghno-bol,masc,os_ou,stemultacc,
morpheuspool.n93029_0,lexent.n93029,sag,neut,ma_matos,stempenacc,
morpheuspool.n93037_0,lexent.n93037,sa^g,masc,os_ou,stempenacc,
morpheuspool.n93085_0,lexent.n93085,sakki,neut,os_ou,stemultacc,
morpheuspool.n93085_0,lexent.n93085,sa^ki,neut,os_ou,stemultacc,
morpheuspool.n93090_0,lexent.n93090,sa^kk,null,null,stempenacc,
morpheuspool.n93090_0,lexent.n93090,sa^k,null,null,stempenacc,
morpheuspool.n93112_0,lexent.n93112,sakt,masc,wr_oros,stempenacc,
morpheuspool.n93115_0,lexent.n93115,sakx-u^fant,masc,hs_ou,stemultacc,
morpheuspool.n93123_0,lexent.n93123,sa^lakw,masc,n_nos,stempenacc,
morpheuspool.n93136_0,lexent.n93136,salass,null,null,stempenacc,
morpheuspool.n93162_0,lexent.n93162,salpiggo-logx-u^phnad,masc,hs_ou,stemultacc,
morpheuspool.n93164_0,lexent.n93164,salpigkt,masc,hs_ou,inflacc,
morpheuspool.n93165_0,lexent.n93165,salpig,fem,c_gos,stempenacc,
morpheuspool.n93191_0,lexent.n93191,samba^l,neut,os_ou,stempenacc,
morpheuspool.n93193_0,lexent.n93193,sambu_k,fem,h_hs,stemultacc,
morpheuspool.n93194_0,lexent.n93194,sambu_kist,masc,hs_ou,inflacc,
morpheuspool.n93194_0,lexent.n93194,sambu_kistri,fem,a_hs,stempenacc,
morpheuspool.n93214_0,lexent.n93214,sandali,neut,os_ou,stempenacc,
morpheuspool.n93216_0,lexent.n93216,sanda^lisk,masc,os_ou,stemultacc,
morpheuspool.n93218_0,lexent.n93218,sanda^l,neut,os_ou,stempenacc,
morpheuspool.n93221_0,lexent.n93221,sa^nda^rak,fem,h_hs,stemultacc,
morpheuspool.n93227_0,lexent.n93227,sandu,null,null,stempenacc,
morpheuspool.n93227_0,lexent.n93227,sandi,null,null,stempenacc,
morpheuspool.n93230_0,lexent.n93230,sa^nidi,neut,os_ou,stempenacc,
morpheuspool.n93233_0,lexent.n93233,sa^nidw,neut,ma_matos,stempenacc,
morpheuspool.n93235_0,lexent.n93235,sa^n,fem,is_idos,inflacc,
morpheuspool.n93263_0,lexent.n93263,sapri,fem,h_hs,stemultacc,
morpheuspool.n93272_0,lexent.n93272,saproth,fem,s_tos,stempenacc,
morpheuspool.n93279_0,lexent.n93279,sapfeir,fem,os_ou,stempenacc,
morpheuspool.n93300_0,lexent.n93300,sa^rgan,fem,h_hs,stemultacc,
morpheuspool.n93314_0,lexent.n93314,sardi,neut,os_ou,stempenacc,
morpheuspool.n93317_0,lexent.n93317,sardoni,neut,os_ou,stempenacc,
morpheuspool.n93319_0,lexent.n93319,sard-onu,masc,null,stempenacc,
morpheuspool.n93327_0,lexent.n93327,sari_s,fem,a_hs,stempenacc,
morpheuspool.n93327_0,lexent.n93327,sariss,fem,a_hs,stempenacc,
morpheuspool.n93388_0,lexent.n93388,sar,null,null,stempenacc,
morpheuspool.n93390_0,lexent.n93390,sa^r,neut,os_ou,stempenacc,
morpheuspool.n93409_0,lexent.n93409,sa^ti^n,fem,h_hs,stemultacc,
morpheuspool.n93411_0,lexent.n93411,sat,neut,os_ou,stempenacc,
morpheuspool.n93413_0,lexent.n93413,satr,null,null,stempenacc,
morpheuspool.n93414_0,lexent.n93414,sa^tra^pei,fem,h_hs,stemultacc,
morpheuspool.n93414_0,lexent.n93414,sa^tra^phi+,fem,h_hs,stemultacc,
morpheuspool.n93417_0,lexent.n93417,sa^tra^p,masc,hs_ou,stemultacc,
morpheuspool.n93447_0,lexent.n93447,sauni,neut,os_ou,stempenacc,
morpheuspool.n93447_0,lexent.n93447,sauni,neut,os_ou,stemultacc,
morpheuspool.n93449_0,lexent.n93449,saur,fem,h_hs,stempenacc,
morpheuspool.n93460_0,lexent.n93460,sau_r,masc,os_ou,stempenacc,
morpheuspool.n93461_0,lexent.n93461,saurwth,masc,r_ros,stemultacc,
morpheuspool.n93470_0,lexent.n93470,sa^f-hgor,fem,is_idos,inflacc,
morpheuspool.n93471_0,lexent.n93471,sa^fhnei,fem,a_hs,stempenacc,
morpheuspool.n93489_0,lexent.n93489,sawt,masc,hs_ou,stemultacc,
morpheuspool.n93504_0,lexent.n93504,seb,neut,null,stempenacc,
morpheuspool.n93506_0,lexent.n93506,sebas,neut,ma_matos,stempenacc,
morpheuspool.n93549_0,lexent.n93549,seir,fem,h_hs,inflacc,
morpheuspool.n93555_0,lexent.n93555,seira_-for,null,null,stempenacc,
morpheuspool.n93555_0,lexent.n93555,seirh-for,null,null,stempenacc,
morpheuspool.n93571_0,lexent.n93571,seiri,masc,os_ou,stempenacc,
morpheuspool.n93572_0,lexent.n93572,seir,fem,is_idos,inflacc,
morpheuspool.n93578_0,lexent.n93578,seis-axqei,fem,a_hs,stempenacc,
morpheuspool.n93581_0,lexent.n93581,seisi-xq,masc,wn_onos,stemultacc,
morpheuspool.n93585_0,lexent.n93585,seism,masc,os_ou,inflacc,
morpheuspool.n93613_0,lexent.n93613,selah-genet,masc,hs_ou,stemultacc,
morpheuspool.n93616_0,lexent.n93616,sel,null,null,stempenacc,
morpheuspool.n93631_0,lexent.n93631,selhnai,fem,h_hs,stemultacc,
morpheuspool.n93631_0,lexent.n93631,sela_nai,fem,h_hs,stemultacc,
morpheuspool.n93634_0,lexent.n93634,selhn,fem,h_hs,stemultacc,
morpheuspool.n93634_0,lexent.n93634,sela_n,fem,h_hs,stemultacc,
morpheuspool.n93660_0,lexent.n93660,seli_n,neut,os_ou,stempenacc,
morpheuspool.n93666_0,lexent.n93666,sel,fem,is_idos,inflacc,
morpheuspool.n93675_0,lexent.n93675,sel,neut,ma_matos,stempenacc,
morpheuspool.n93684_0,lexent.n93684,semida_l,null,null,stempenacc,
morpheuspool.n93699_0,lexent.n93699,semno-mant,masc,is_ews,stempenacc,
morpheuspool.n93713_0,lexent.n93713,semnoth,fem,s_tos,stempenacc,
morpheuspool.n93737_0,lexent.n93737,ser,null,null,stempenacc,
morpheuspool.n93740_0,lexent.n93740,serf,masc,os_ou,stempenacc,
morpheuspool.n93761_0,lexent.n93761,seu_tl,neut,os_ou,stempenacc,
morpheuspool.n93771_0,lexent.n93771,shk,fem,is_idos,inflacc,
morpheuspool.n93772_0,lexent.n93772,shki_t,null,hs_ou,stemultacc,
morpheuspool.n93772_0,lexent.n93772,sa_ki_t,null,hs_ou,stemultacc,
morpheuspool.n93774_0,lexent.n93774,shko-kor,fem,os_ou,stemultacc,
morpheuspool.n93776_0,lexent.n93776,shk,masc,os_ou,inflacc,
morpheuspool.n93776_0,lexent.n93776,sa_k,masc,os_ou,inflacc,
morpheuspool.n93780_0,lexent.n93780,shkw,neut,ma_matos,stempenacc,
morpheuspool.n93780_0,lexent.n93780,sakw,neut,ma_matos,stempenacc,
morpheuspool.n93786_0,lexent.n93786,sh_,neut,ma_matos,stempenacc,
morpheuspool.n93786_0,lexent.n93786,sa_,neut,ma_matos,stempenacc,
morpheuspool.n93788_0,lexent.n93788,shmai,fem,h_hs,stemultacc,
morpheuspool.n93795_0,lexent.n93795,shmanthri,neut,os_ou,stempenacc,
morpheuspool.n93801_0,lexent.n93801,shmantr,neut,os_ou,stempenacc,
morpheuspool.n93802_0,lexent.n93802,shmant,masc,wr_oros,stemultacc,
morpheuspool.n93808_0,lexent.n93808,shma^t-ourg,masc,os_ou,inflacc,
morpheuspool.n93812_0,lexent.n93812,shmei_,neut,os_ou,stemultacc,
morpheuspool.n93812_0,lexent.n93812,shmhi+,neut,os_ou,stempenacc,
morpheuspool.n93812_0,lexent.n93812,sa_ma|,neut,os_ou,stemultacc,
morpheuspool.n93826_0,lexent.n93826,shmikinqi,neut,os_ou,stempenacc,
morpheuspool.n93826_0,lexent.n93826,simikinqi,neut,os_ou,stempenacc,
morpheuspool.n93835_0,lexent.n93835,shped,fem,wn_onos,inflacc,
morpheuspool.n93840_0,lexent.n93840,shpi,fem,h_hs,stemultacc,
morpheuspool.n93867_0,lexent.n93867,s,null,null,stempenacc,
morpheuspool.n93867_0,lexent.n93867,sh,null,null,stempenacc,
morpheuspool.n93880_0,lexent.n93880,shsa^m,neut,os_ou,stempenacc,
morpheuspool.n93884_0,lexent.n93884,shsa^mo-tu_r,neut,os_ou,stempenacc,
morpheuspool.n93917_0,lexent.n93917,sqen,neut,hs_eos,stempenacc,
morpheuspool.n93923_0,lexent.n93923,sia_g,fem,wn_onos,inflacc,
morpheuspool.n93923_0,lexent.n93923,sihg,fem,wn_onos,inflacc,
morpheuspool.n93932_0,lexent.n93932,sia^l,neut,os_ou,stempenacc,
morpheuspool.n93932_0,lexent.n93932,siel,neut,os_ou,stempenacc,
morpheuspool.n93936_0,lexent.n93936,sia^l,masc,os_ou,stempenacc,
morpheuspool.n93951_0,lexent.n93951,si^bu^n,fem,h_hs,stemultacc,
morpheuspool.n93951_0,lexent.n93951,si^bu^n,masc,hs_ou,stemultacc,
morpheuspool.n93952_0,lexent.n93952,sibuni,neut,os_ou,stempenacc,
morpheuspool.n93968_0,lexent.n93968,si_g,null,null,stempenacc,
morpheuspool.n93981_0,lexent.n93981,sigl,masc,os_ou,stempenacc,
morpheuspool.n93981_0,lexent.n93981,sikl,masc,os_ou,stempenacc,
morpheuspool.n93993_0,lexent.n93993,si^gu_n,masc,hs_ou,stemultacc,
morpheuspool.n93998_0,lexent.n93998,sid,fem,h_hs,stempenacc,
morpheuspool.n94005_0,lexent.n94005,si^dhr,masc,eus_ews,inflacc,
morpheuspool.n94009_0,lexent.n94009,si^dhri,neut,os_ou,stempenacc,
morpheuspool.n94012_0,lexent.n94012,si^_dhri_t,masc,hs_ou,stemultacc,
morpheuspool.n94012_0,lexent.n94012,si^_da_ri_t,masc,hs_ou,stemultacc,
morpheuspool.n94012_0,lexent.n94012,si^_dhri_t,fem,is_idos,stemultacc,
morpheuspool.n94018_0,lexent.n94018,si^dhro-brw,fem,s_tos,stemultacc,
morpheuspool.n94027_0,lexent.n94027,si^dhro-kmh,fem,s_tos,stemultacc,
morpheuspool.n94032_0,lexent.n94032,si^dhro-mht,fem,wr_oros,stemultacc,
morpheuspool.n94045_0,lexent.n94045,sidhr,masc,os_ou,stempenacc,
morpheuspool.n94045_0,lexent.n94045,sida_r,masc,os_ou,stempenacc,
morpheuspool.n94048_0,lexent.n94048,si^dhro-tekt,masc,wn_onos,stemultacc,
morpheuspool.n94055_0,lexent.n94055,si^dhr-ourgei_,neut,os_ou,stemultacc,
morpheuspool.n94062_0,lexent.n94062,si^dhro-fr,null,null,stemultacc,
morpheuspool.n94066_0,lexent.n94066,si^dhro-xarm,masc,hs_ou,stemultacc,
morpheuspool.n94076_0,lexent.n94076,s^idi,neut,os_ou,stempenacc,
morpheuspool.n94094_0,lexent.n94094,sikari,masc,os_ou,stempenacc,
morpheuspool.n94104_0,lexent.n94104,s^ikinn,fem,is_idos,stempenacc,
morpheuspool.n94104_0,lexent.n94104,siki_n,fem,is_idos,stempenacc,
morpheuspool.n94109_0,lexent.n94109,si^ku,fem,a_hs,stemultacc,
morpheuspool.n94109_0,lexent.n94109,si^ku,fem,h_hs,stemultacc,
morpheuspool.n94117_0,lexent.n94117,si^ku,null,null,stempenacc,
morpheuspool.n94117_0,lexent.n94117,si^ku,null,null,stempenacc,
morpheuspool.n94140_0,lexent.n94140,sil,null,null,stempenacc,
morpheuspool.n94140_0,lexent.n94140,sillikupri,null,null,stempenacc,
morpheuspool.n94153_0,lexent.n94153,sill,masc,os_ou,stempenacc,
morpheuspool.n94153_0,lexent.n94153,sillo-graf,masc,os_ou,stemultacc,
morpheuspool.n94157_0,lexent.n94157,sillub,masc,os_ou,stempenacc,
morpheuspool.n94160_0,lexent.n94160,si^lour,masc,os_ou,stempenacc,
morpheuspool.n94162_0,lexent.n94162,silf,fem,h_hs,stempenacc,
morpheuspool.n94164_0,lexent.n94164,silfi,neut,os_ou,stempenacc,
morpheuspool.n94176_0,lexent.n94176,simbl,masc,os_ou,stempenacc,
morpheuspool.n94179_0,lexent.n94179,simikinqi,neut,os_ou,stempenacc,
morpheuspool.n94187_0,lexent.n94187,si_moth,fem,s_tos,stempenacc,
morpheuspool.n94195_0,lexent.n94195,si_mw,neut,ma_matos,stempenacc,
morpheuspool.n94202_0,lexent.n94202,si^namwri,fem,h_hs,stemultacc,
morpheuspool.n94206_0,lexent.n94206,s^ina_p,null,null,stempenacc,
morpheuspool.n94233_0,lexent.n94233,sind,fem,wn_onos,inflacc,
morpheuspool.n94241_0,lexent.n94241,s^in,null,null,stempenacc,
morpheuspool.n94246_0,lexent.n94246,s^in,neut,hs_eos,stempenacc,
morpheuspool.n94250_0,lexent.n94250,sint,masc,hs_ou,stemultacc,
morpheuspool.n94252_0,lexent.n94252,sint,masc,wr_oros,stempenacc,
morpheuspool.n94262_0,lexent.n94262,si,neut,os_ou,stempenacc,
morpheuspool.n94272_0,lexent.n94272,sipudn,fem,os_ou,stempenacc,
morpheuspool.n94273_0,lexent.n94273,si^pu,null,null,stempenacc,
morpheuspool.n94276_0,lexent.n94276,si^rai,neut,os_ou,stempenacc,
morpheuspool.n94283_0,lexent.n94283,si^r,masc,os_ou,inflacc,
morpheuspool.n94304_0,lexent.n94304,si^sumbr,neut,os_ou,stempenacc,
morpheuspool.n94304_0,lexent.n94304,si^sumbri,neut,os_ou,stempenacc,
morpheuspool.n94305_0,lexent.n94305,si^su^r,fem,h_hs,stemultacc,
morpheuspool.n94306_0,lexent.n94306,si^su^rigxi,neut,os_ou,stemultacc,
morpheuspool.n94307_0,lexent.n94307,sisurn,fem,a_hs,stempenacc,
morpheuspool.n94320_0,lexent.n94320,si_ta^gwgi,fem,h_hs,stemultacc,
morpheuspool.n94353_0,lexent.n94353,si^thgi,fem,h_hs,stemultacc,
morpheuspool.n94357_0,lexent.n94357,si_thresi,neut,os_ou,stempenacc,
morpheuspool.n94360_0,lexent.n94360,siths,fem,is_ews,stempenacc,
morpheuspool.n94365_0,lexent.n94365,si_ti,neut,os_ou,stemultacc,
morpheuspool.n94375_0,lexent.n94375,si_to-dei,fem,h_hs,stemultacc,
morpheuspool.n94375_0,lexent.n94375,si_to-dhi,fem,h_hs,stemultacc,
morpheuspool.n94381_0,lexent.n94381,si_to-dot,masc,hs_ou,stemultacc,
morpheuspool.n94396_0,lexent.n94396,si_to-logi,fem,h_hs,stemultacc,
morpheuspool.n94402_0,lexent.n94402,si_to-metr,masc,hs_ou,stemultacc,
morpheuspool.n94403_0,lexent.n94403,si_tometri,fem,h_hs,stemultacc,
morpheuspool.n94415_0,lexent.n94415,si_topoii,fem,h_hs,stemultacc,
morpheuspool.n94417_0,lexent.n94417,si_to-poi,fem,os_ou,inflacc,
morpheuspool.n94419_0,lexent.n94419,si_to-pompi,fem,h_hs,stemultacc,
morpheuspool.n94426_0,lexent.n94426,si_t,masc,os_ou,stempenacc,
morpheuspool.n94437_0,lexent.n94437,si_to-fula^,null,null,stempenacc,
morpheuspool.n94450_0,lexent.n94450,si_t-wn,masc,hs_ou,stemultacc,
morpheuspool.n94451_0,lexent.n94451,si_twni,fem,h_hs,stemultacc,
morpheuspool.n94467_0,lexent.n94467,si_fw,masc,n_nos,stempenacc,
morpheuspool.n94474_0,lexent.n94474,siwp,fem,h_hs,inflacc,
morpheuspool.n94485_0,lexent.n94485,skaioth,fem,s_tos,stempenacc,
morpheuspool.n94485_0,lexent.n94485,skaiosun,fem,h_hs,stemultacc,
morpheuspool.n94497_0,lexent.n94497,ska^la^qurmati,null,null,stempenacc,
morpheuspool.n94505_0,lexent.n94505,ska^l,masc,eus_ews,inflacc,
morpheuspool.n94524_0,lexent.n94524,skalm,masc,os_ou,inflacc,
morpheuspool.n94527_0,lexent.n94527,skalo,masc,null,stempenacc,
morpheuspool.n94548_0,lexent.n94548,ska^ndalhqr,neut,os_ou,stempenacc,
morpheuspool.n94556_0,lexent.n94556,skandi_,fem,c_kos,stempenacc,
morpheuspool.n94568_0,lexent.n94568,ska^pa^n,masc,eus_ews,inflacc,
morpheuspool.n94570_0,lexent.n94570,ska^pa^n,fem,h_hs,stemultacc,
morpheuspool.n94577_0,lexent.n94577,skapteir,fem,a_hs,stempenacc,
morpheuspool.n94579_0,lexent.n94579,skapth,masc,r_ros,stemultacc,
morpheuspool.n94614_0,lexent.n94614,ska^f,masc,eus_ews,inflacc,
morpheuspool.n94626_0,lexent.n94626,ska^fidi,neut,os_ou,stempenacc,
morpheuspool.n94641_0,lexent.n94641,ska^f,masc,os_ou,stempenacc,
morpheuspool.n94642_0,lexent.n94642,ska^f,neut,hs_eos,stempenacc,
morpheuspool.n94646_0,lexent.n94646,skeda^s,fem,is_ews,stempenacc,
morpheuspool.n94681_0,lexent.n94681,skem,neut,ma_matos,stempenacc,
morpheuspool.n94686_0,lexent.n94686,skepa^n,neut,os_ou,stempenacc,
morpheuspool.n94692_0,lexent.n94692,skeparn,neut,os_ou,stempenacc,
morpheuspool.n94695_0,lexent.n94695,skepas,neut,ma_matos,stempenacc,
morpheuspool.n94706_0,lexent.n94706,skep,fem,h_hs,stempenacc,
morpheuspool.n94722_0,lexent.n94722,skeuari,neut,os_ou,stempenacc,
morpheuspool.n94723_0,lexent.n94723,skeua^si,fem,h_hs,stemultacc,
morpheuspool.n94729_0,lexent.n94729,skeu,fem,h_hs,inflacc,
morpheuspool.n94733_0,lexent.n94733,skeuo-qhk,fem,h_hs,stemultacc,
morpheuspool.n94737_0,lexent.n94737,skeuopoih,neut,ma_matos,stempenacc,
morpheuspool.n94739_0,lexent.n94739,skeuo-poi,masc,os_ou,inflacc,
morpheuspool.n94741_0,lexent.n94741,skeu_,neut,hs_eos,stempenacc,
morpheuspool.n94756_0,lexent.n94756,skeuwrh,neut,ma_matos,stempenacc,
morpheuspool.n94757_0,lexent.n94757,skeuwri,fem,h_hs,stemultacc,
morpheuspool.n94760_0,lexent.n94760,skey,fem,is_ews,stempenacc,
morpheuspool.n94769_0,lexent.n94769,skhn,fem,h_hs,inflacc,
morpheuspool.n94770_0,lexent.n94770,skhnh,neut,ma_matos,stempenacc,
morpheuspool.n94772_0,lexent.n94772,skhnidi,neut,os_ou,stempenacc,
morpheuspool.n94776_0,lexent.n94776,skhn,fem,is_idos,inflacc,
morpheuspool.n94777_0,lexent.n94777,skhni_t,masc,hs_ou,stemultacc,
morpheuspool.n94780_0,lexent.n94780,skhnogra^fi,fem,h_hs,stemultacc,
morpheuspool.n94786_0,lexent.n94786,skhno-phgi,fem,h_hs,stemultacc,
morpheuspool.n94788_0,lexent.n94788,skhnopoii,fem,h_hs,stemultacc,
morpheuspool.n94792_0,lexent.n94792,skhn,null,null,stempenacc,
morpheuspool.n94792_0,lexent.n94792,ska_n,null,null,stempenacc,
morpheuspool.n94793_0,lexent.n94793,skhno-fu^la,fem,c_kos,stempenacc,
morpheuspool.n94795_0,lexent.n94795,skhnudri,neut,os_ou,stempenacc,
morpheuspool.n94796_0,lexent.n94796,skhnw,neut,ma_matos,stempenacc,
morpheuspool.n94802_0,lexent.n94802,skhpt,masc,os_ou,inflacc,
morpheuspool.n94803_0,lexent.n94803,skhptouxi,fem,h_hs,stemultacc,
morpheuspool.n94804_0,lexent.n94804,skhpt-oux,null,null,stempenacc,
morpheuspool.n94804_0,lexent.n94804,ska_pt-oux,null,null,stempenacc,
morpheuspool.n94808_0,lexent.n94808,skh_ptr,neut,os_ou,stempenacc,
morpheuspool.n94808_0,lexent.n94808,ska_pt,neut,os_ou,stempenacc,
morpheuspool.n94808_0,lexent.n94808,ska_ptr,neut,os_ou,stempenacc,
morpheuspool.n94814_0,lexent.n94814,skh_y,fem,is_ews,stempenacc,
morpheuspool.n94815_0,lexent.n94815,ski,null,null,stempenacc,
morpheuspool.n94817_0,lexent.n94817,skia_grafh,neut,ma_matos,stempenacc,
morpheuspool.n94818_0,lexent.n94818,skia_gra^fi,fem,h_hs,stemultacc,
morpheuspool.n94821_0,lexent.n94821,skia^dei,neut,os_ou,stempenacc,
morpheuspool.n94839_0,lexent.n94839,skia,fem,s_dos,stemultacc,
morpheuspool.n94847_0,lexent.n94847,skia_tra^fi,fem,h_hs,stemultacc,
morpheuspool.n94850_0,lexent.n94850,skia_trofi,fem,h_hs,stemultacc,
morpheuspool.n94861_0,lexent.n94861,skill,fem,h_hs,stempenacc,
morpheuspool.n94880_0,lexent.n94880,skindala^m,masc,os_ou,stempenacc,
morpheuspool.n94880_0,lexent.n94880,sxindalam,masc,os_ou,stempenacc,
morpheuspool.n94881_0,lexent.n94881,skinda^la^mo-frast,masc,hs_ou,stemultacc,
morpheuspool.n94914_0,lexent.n94914,ski_pw,masc,n_nos,stempenacc,
morpheuspool.n94919_0,lexent.n94919,ski_ra^fei_,neut,os_ou,stemultacc,
morpheuspool.n94921_0,lexent.n94921,ski_ra^f,masc,os_ou,stempenacc,
morpheuspool.n94944_0,lexent.n94944,skirth,neut,ma_matos,stempenacc,
morpheuspool.n94946_0,lexent.n94946,skirths,fem,is_ews,stempenacc,
morpheuspool.n94947_0,lexent.n94947,skirtht,masc,hs_ou,inflacc,
morpheuspool.n94949_0,lexent.n94949,skirto-pod,masc,hs_ou,stemultacc,
morpheuspool.n94988_0,lexent.n94988,sklhro-kardi,fem,h_hs,stemultacc,
morpheuspool.n95010_0,lexent.n95010,sklhroth,fem,s_tos,stempenacc,
morpheuspool.n95057_0,lexent.n95057,skoli,neut,os_ou,stempenacc,
morpheuspool.n95063_0,lexent.n95063,skolioth,fem,s_tos,stempenacc,
morpheuspool.n95067_0,lexent.n95067,skoliw,neut,ma_matos,stempenacc,
morpheuspool.n95091_0,lexent.n95091,skolu^m,masc,os_ou,stempenacc,
morpheuspool.n95095_0,lexent.n95095,skombr,masc,os_ou,stempenacc,
morpheuspool.n95099_0,lexent.n95099,skop-arx,masc,hs_ou,stempenacc,
morpheuspool.n95099_0,lexent.n95099,skop-arx,masc,os_ou,stempenacc,
morpheuspool.n95106_0,lexent.n95106,skopel,masc,os_ou,stempenacc,
morpheuspool.n95112_0,lexent.n95112,skop,fem,h_hs,inflacc,
morpheuspool.n95115_0,lexent.n95115,skopi,fem,h_hs,inflacc,
morpheuspool.n95117_0,lexent.n95117,skopiht,masc,hs_ou,stemultacc,
morpheuspool.n95120_0,lexent.n95120,skopi-wr,masc,os_ou,inflacc,
morpheuspool.n95121_0,lexent.n95121,skop,fem,os_ou,inflacc,
morpheuspool.n95138_0,lexent.n95138,skorod-alm,fem,h_hs,stemultacc,
morpheuspool.n95140_0,lexent.n95140,skorodi,neut,os_ou,stempenacc,
morpheuspool.n95144_0,lexent.n95144,skorod,neut,os_ou,stempenacc,
morpheuspool.n95170_0,lexent.n95170,skorpi,masc,os_ou,stemultacc,
morpheuspool.n95195_0,lexent.n95195,skoti,fem,h_hs,stemultacc,
morpheuspool.n95204_0,lexent.n95204,skoto-da^su^-pukno,fem,null,stemultacc,
morpheuspool.n95215_0,lexent.n95215,skotomain,fem,a_hs,stempenacc,
morpheuspool.n95218_0,lexent.n95218,skoto-mhn,fem,h_hs,stemultacc,
morpheuspool.n95221_0,lexent.n95221,skot,masc,os_ou,stempenacc,
morpheuspool.n95221_0,lexent.n95221,skot,neut,hs_eos,stempenacc,
morpheuspool.n95246_0,lexent.n95246,skuba^l,neut,os_ou,stempenacc,
morpheuspool.n95278_0,lexent.n95278,sku^la^kain,fem,a_hs,stempenacc,
morpheuspool.n95279_0,lexent.n95279,sku^la^kei,fem,h_hs,stemultacc,
morpheuspool.n95281_0,lexent.n95281,sku^la^keu,neut,ma_matos,stempenacc,
morpheuspool.n95287_0,lexent.n95287,sku^la^ki,neut,os_ou,stempenacc,
morpheuspool.n95295_0,lexent.n95295,sku^la,fem,c_kos,stempenacc,
morpheuspool.n95298_0,lexent.n95298,sku_leu,neut,ma_matos,stempenacc,
morpheuspool.n95320_0,lexent.n95320,sku^lo-dey,masc,hs_ou,stemultacc,
morpheuspool.n95320_0,lexent.n95320,sku^lo-dey,masc,os_ou,stempenacc,
morpheuspool.n95322_0,lexent.n95322,sku_l,neut,os_ou,stempenacc,
morpheuspool.n95323_0,lexent.n95323,sku^l,neut,hs_eos,stempenacc,
morpheuspool.n95332_0,lexent.n95332,skumn,fem,os_ou,stempenacc,
morpheuspool.n95347_0,lexent.n95347,sku^ta^l,fem,h_hs,stemultacc,
morpheuspool.n95352_0,lexent.n95352,sku^ta^l,fem,is_idos,inflacc,
morpheuspool.n95354_0,lexent.n95354,sku^ta^l,neut,os_ou,stempenacc,
morpheuspool.n95354_0,lexent.n95354,sku^ta^li,null,null,stempenacc,
morpheuspool.n95361_0,lexent.n95361,sku_t,masc,eus_ews,inflacc,
morpheuspool.n95374_0,lexent.n95374,sku_to-dey,masc,hs_ou,stemultacc,
morpheuspool.n95374_0,lexent.n95374,sku_to-dey,masc,os_ou,stempenacc,
morpheuspool.n95374_0,lexent.n95374,sku_to-dey,masc,os_ou,stempenacc,
morpheuspool.n95381_0,lexent.n95381,sku_t,neut,hs_eos,stempenacc,
morpheuspool.n95384_0,lexent.n95384,sku_to-tomi,fem,h_hs,stemultacc,
morpheuspool.n95395_0,lexent.n95395,skuf,masc,os_ou,stempenacc,
morpheuspool.n95395_0,lexent.n95395,skupf,masc,os_ou,stempenacc,
morpheuspool.n95395_0,lexent.n95395,skuf,neut,hs_eos,stempenacc,
morpheuspool.n95412_0,lexent.n95412,skwlh,masc,c_kos,stempenacc,
morpheuspool.n95419_0,lexent.n95419,skw_m,neut,ma_matos,stempenacc,
morpheuspool.n95420_0,lexent.n95420,skwmma^ti,neut,os_ou,stempenacc,
morpheuspool.n95429_0,lexent.n95429,skwptol,masc,hs_ou,stemultacc,
morpheuspool.n95435_0,lexent.n95435,skwri,fem,h_hs,stemultacc,
morpheuspool.n95442_0,lexent.n95442,skw,null,null,stempenacc,
